ThisDiv,Date,HomeTeamFix,Hwpg,Hdpg,Hlpg,Hgspg,Hgcpg,Hsfpg,Hsapg,Hstfpg,Hstapg,AwayTeamFix,Awpg,Adpg,Alpg,Agspg,Agcpg,Asfpg,Asapg,Astfpg,Astapg,RowValid,ftr,over
E2,02/10/2021 00:00:00,Wycombe,0.77925575,0,0.22074436,1.3630986,1.0219922,14.801121,11.60902,3.9029965,3.0400896,Morecambe,0.3703274,0.13981894,0.48985356,1.4732332,1.2003748,10.373459,11.52046,3.0167735,4.2747784,True
E3,02/10/2021 00:00:00,Bradford,0.3916546,0.41747394,0.1908714,1.3223524,0.88964003,16.16864,10.293338,3.9406836,2.5080373,Rochdale,0.39541698,0.3640766,0.24050632,1.9197111,1.4642053,11.532643,12.267965,4.3737435,4.287505,True
E3,02/10/2021 00:00:00,Bristol Rvs,0.4133999,0,0.5866,0.7796556,1.3159113,10.661166,10.6596985,2.7137315,3.796127,Swindon,0.36734417,0.40049067,0.23216525,1.4387245,1.5985883,12.409309,12.926836,3.9381006,5.66059,True
E3,02/10/2021 00:00:00,Carlisle,0.2197402,0.65813565,0.12212416,1.1756905,1.0648391,12.280895,8.963805,4.082739,3.3679698,Forest Green,0.6938729,0.2436678,0.06245924,2.0261848,0.46896562,13.981297,10.782792,4.2964444,2.0541487,True
E3,02/10/2021 00:00:00,Colchester,0.2964075,0.24722993,0.45636258,0.77918285,0.86753,10.469293,8.796801,3.7904668,3.053781,Salford,0.13742943,0.1122182,0.7503523,0.61712116,1.3559108,9.255286,9.675213,3.3584428,4.241488,True
E3,02/10/2021 00:00:00,Exeter,0.44924062,0.51456165,0.03619783,1.388263,0.51555413,13.41653,13.89855,4.6025524,4.308098,Walsall,0.10571179,0.33172765,0.5625606,0.7627758,1.2729572,9.127563,14.710266,2.454892,5.254616,True
E3,02/10/2021 00:00:00,Mansfield,0.4317405,0.22896889,0.33929074,1.6827083,1.5765531,14.231758,8.797075,4.513667,4.0343933,Barrow,0.27860415,0.25784525,0.46355072,1.0913374,0.9363572,10.82701,11.720019,3.0710835,4.1863165,True
E3,02/10/2021 00:00:00,Newport County,0.44790807,0.2700923,0.28199962,1.4250029,0.83804214,13.084466,9.321747,4.4139814,3.2412012,Scunthorpe,0,0.49890983,0.50109017,0.64288324,1.9483731,7.919383,16.680384,2.3872983,4.0717635,True
E3,02/10/2021 00:00:00,Oldham,0.13719663,0.19344214,0.6693613,0.7258116,1.6367608,12.093331,10.311077,3.2656343,2.9960628,Harrogate,0.35704726,0.25183085,0.39112192,1.5998832,1.6455897,10.926059,11.053996,4.5163593,3.5515926,True
E3,02/10/2021 00:00:00,Port Vale,0.3588229,0.34679064,0.29438645,1.1155819,0.89707655,12.43159,10.439726,3.0999825,3.501607,Leyton Orient,0.18804571,0.5655518,0.24640232,1.3914838,1.4100347,9.150404,11.191333,3.5122945,4.144607,True
E3,02/10/2021 00:00:00,Stevenage,0.1439282,0.49098182,0.36509007,0.8201288,1.6206523,11.256302,12.290762,4.1292634,3.973996,Hartlepool,2.6499813E-06,0.27309224,0.7269051,0.42751077,1.1544132,11.020358,13.507819,2.6412873,3.5160282,True
E3,02/10/2021 00:00:00,Tranmere,0.61678076,0.18484925,0.19836995,0.97652227,0.3264726,10.184923,10.666733,4.2260604,2.794538,Crawley Town,0.25182557,0.13232252,0.6158519,1.0760844,1.7918915,10.905405,13.304961,4.045541,5.1024733,True
EC,02/10/2021 00:00:00,Aldershot,0.25393757,0.18454087,0.56152153,1.1222978,1.3647163,8.529611,8.353179,3.7669616,2.7151341,Wrexham,0.20928465,0.3528549,0.43786046,0.69100547,1.0943881,8.034666,12.211859,2.724552,4.0374694,True
EC,02/10/2021 00:00:00,Barnet,0.57044756,0.24620584,0.1833465,1.4177577,0.8057412,12.89688,9.16048,4.2604594,3.27739,Halifax,0.21487801,0.16213146,0.6229905,0.38612276,1.2060376,7.9320765,10.16262,2.2621503,3.9383445,True
EC,02/10/2021 00:00:00,Dag and Red,0.3338584,0.0915953,0.5745462,0.9006482,1.3053753,10.52806,11.324344,3.9276402,4.621587,Altrincham,0,0.2582877,0.74171233,0.46057406,2.0293195,8.214612,12.083489,3.0962718,4.945605,True
EC,02/10/2021 00:00:00,Grimsby,0.47812006,0.14740834,0.37447155,0.95166284,1.1505573,11.457466,11.853198,3.7874353,4.158466,Dover Athletic,0.5693109,0.2613751,0.16931386,1.0138327,0.8401024,8.919277,8.257992,4.780498,3.3675437,True
EC,02/10/2021 00:00:00,Notts County,0.2213409,0.38976428,0.3888948,0.88746524,1.2267599,11.795051,8.787713,2.6620448,3.4117107,Woking,0.32687935,0.116048194,0.5570724,1.5416265,2.1688395,7.4500294,13.233299,3.1700592,6.862156,True
EC,02/10/2021 00:00:00,Weymouth,0.068279095,0.11870046,0.8130204,0.45173922,2.9940398,5.968594,12.629245,1.9571719,6.658587,Stockport,0.20772168,0.39903843,0.39323986,1.0164015,1.742738,9.825374,13.18043,5.5749545,6.1021237,True
EC,02/10/2021 00:00:00,Eastleigh,0.5973448,0.27818713,0.12446802,1.3078685,0.50650007,11.515729,5.749164,4.8437405,2.2510035,Boreham Wood,0.41569355,0.27689368,0.30741277,1.5903684,1.1744545,8.317869,8.8955145,2.9442813,3.8793254,True
F1,01/10/2021 00:00:00,Lens,0.33993727,0.4083831,0.2516797,1.2059362,1.1407689,14.556218,11.249261,5.1049747,3.9184487,Reims,0.21760999,0.47182825,0.31056187,0.93139863,1.0791336,8.633153,12.103706,2.9218302,3.8356316,True
F1,02/10/2021 00:00:00,Montpellier,0.41847894,0.33229706,0.24922399,2.2234783,1.6792316,15.57539,14.549762,5.454028,5.498333,Strasbourg,0.34960327,0.24112244,0.40927428,1.2542853,1.6794916,9.1306505,12.15365,2.7629952,4.7688704,True
F1,02/10/2021 00:00:00,Nice,0.43165848,0.40391415,0.16442738,1.8975827,1.0580091,11.983771,9.635074,3.7030485,2.579542,Brest,0.06071525,0.44067338,0.49861142,1.080676,1.8823094,9.879643,11.413071,3.75231,4.4863973,True
F1,03/10/2021 00:00:00,Rennes,0.5013997,0.2598359,0.23876433,1.9825535,0.7979125,15.24358,7.282312,5.8401394,2.7995086,Paris SG,0.86368597,0.13631411,0,2.3995757,0.83820075,13.201522,10.835499,4.841723,4.542249,True
F1,03/10/2021 00:00:00,Angers,0.3609754,0.2234149,0.41560972,1.3082218,1.3058323,10.593243,7.449748,3.517672,2.4891307,Metz,0.34521565,0.21922813,0.43555632,1.2854143,1.6724681,10.51528,11.357998,4.000538,4.1666217,True
F1,03/10/2021 00:00:00,Lorient,0.9516508,0,0.04834921,1.7231097,0.6872908,9.380412,10.8454485,3.6174538,2.7607033,Clermont,0.31281185,0.15155748,0.53563064,1.1517849,2.6974285,12.747496,13.893239,4.4959836,6.429724,True
F1,03/10/2021 00:00:00,Monaco,0.41617295,0.18016358,0.40366343,1.4497275,1.4090966,11.864997,8.361976,3.8178537,2.6957214,Bordeaux,0.25495252,0.3221222,0.42292523,1.4954005,2.5467985,11.9367695,12.524864,4.1037903,4.666463,True
F1,03/10/2021 00:00:00,Nantes,0.4058595,0.042210612,0.5519299,1.2950642,1.177486,13.9835825,10.215202,5.1633368,3.6400526,Troyes,0.3059458,0.25137413,0.4426801,1.3429091,1.5092494,11.745887,13.253896,5.934807,4.675078,True
F1,03/10/2021 00:00:00,Lille,0.5701434,0.2617242,0.16813242,1.2221684,1.2439344,12.48811,8.290326,3.8697543,3.7101915,Marseille,0.41997853,0.49900264,0.08101875,1.4836066,0.87785864,11.6909485,10.84074,4.0729427,1.7885771,True
F1,03/10/2021 00:00:00,St Etienne,0.1616854,0.3123129,0.52600175,0.8787955,1.6259027,13.370544,11.748423,4.365701,4.8510456,Lyon,0.56219304,0.0522278,0.38557917,1.6863871,1.5057707,13.115414,13.411531,5.61094,4.456856,True
F2,02/10/2021 00:00:00,Amiens,0.11440168,0.37989098,0.50570744,0.82046676,1.4067618,10.249919,11.444515,2.7496116,4.0315847,Toulouse,0.61410385,0.2849359,0.10096039,2.036593,0.92345536,10.353396,11.092306,4.007993,3.0628192,True
F2,02/10/2021 00:00:00,Auxerre,0.5821793,0.23323095,0.1845897,1.7463775,0.6111955,14.353093,9.2215395,5.2272134,2.4745834,Nimes,0.3666968,0.16818176,0.4651215,1.31352,1.0984248,8.4805565,12.460645,3.757098,3.4737558,True
F2,02/10/2021 00:00:00,Ajaccio,0.6335304,0.32833704,0.03813256,1.3059075,0.37786302,11.349979,6.543633,4.255355,1.7805045,Quevilly Rouen,0.4025456,0.1602669,0.43718746,1.142159,1.195035,9.225646,9.84552,2.9639442,2.5016463,True
F2,02/10/2021 00:00:00,Caen,0.36648816,0.12433134,0.50918055,1.1381359,0.97367746,13.023643,12.359693,4.5240335,4.504981,Valenciennes,0.3668928,0.28499752,0.34810972,1.0419664,1.1763178,10.848528,13.303524,3.781797,4.1868453,True
F2,02/10/2021 00:00:00,Dunkerque,0.06302537,0.5022903,0.4346843,0.6695997,1.35079,11.259423,8.775608,3.11858,4.490784,Bastia,0.18364607,0,0.8163539,0.81752074,1.637785,9.90263,11.906722,3.6103036,3.841105,True
F2,02/10/2021 00:00:00,Grenoble,0.6551179,0.1665701,0.1783119,1.7448407,1.0133315,11.684323,10.644906,4.026852,3.2699687,Pau FC,0.21955419,0.48646706,0.29397872,1.1301732,1.2045976,10.268648,11.296219,3.5164616,4.030207,True
F2,02/10/2021 00:00:00,Guingamp,0.14141262,0.51463026,0.34395725,0.8627644,1.1393936,12.257276,7.6762214,3.4320416,2.4455945,Rodez,0.34043178,0.24794911,0.4116192,1.0048771,1.1407652,12.028408,12.137044,4.5096674,3.8930955,True
F2,02/10/2021 00:00:00,Le Havre,0.3789588,0.36855805,0.25248325,1.1622237,1.0987592,11.042373,10.786976,3.8059173,3.805969,Dijon,0.27326527,0,0.72673494,0.74217594,1.8697647,9.948698,14.970047,3.221288,6.1613884,True
F2,02/10/2021 00:00:00,Paris FC,0.5120968,0.2458855,0.24201766,1.449729,0.76542854,13.57131,7.053787,6.4081025,2.3692272,Nancy,0.07952023,0.42664003,0.49383974,0.9152693,1.5989435,11.336087,12.788167,3.702298,4.722168,True
F2,02/10/2021 00:00:00,Sochaux,0.5399378,0.27196977,0.18809257,0.94006425,0.50244534,11.502322,8.982996,3.9204483,2.527327,Niort,0.12919544,0.4663043,0.40450028,0.50469834,1.3931668,8.069956,11.426472,2.665617,4.1076474,True
G1,02/10/2021 00:00:00,Volos NFC,0.7324801,0.12284014,0.14467967,1.961929,0.70832855,9.017182,8.297948,4.6445913,3.5098925,Asteras Tripolis,0.267689,0.57810307,0.15420786,0.61824036,0.5810535,5.300637,7.0799575,2.1118407,3.408465,True
G1,02/10/2021 00:00:00,Aris,0.34064552,0.45992154,0.19943297,0.61942416,0.4409839,9.375841,3.6797209,3.7457087,2.078835,Apollon,0.23690559,0.054180026,0.7089145,0.80537087,2.4529474,6.909505,9.942774,3.9455283,5.2406654,True
G1,03/10/2021 00:00:00,Atromitos,0.14264345,0.18326835,0.6740881,0.8412162,1.6295344,8.222946,7.7428536,3.485949,4.396884,Giannina,0.35076648,0.45929432,0.18993913,0.5425295,0.47509816,6.483216,7.901932,3.3827007,2.3269722,True
G1,03/10/2021 00:00:00,Panetolikos,0.1900782,0.34479183,0.46512997,0.74797165,1.1245766,6.4780664,6.241191,2.6869345,3.4073312,AEK,0.25975356,0.41871187,0.3215346,1.5229504,1.7365503,7.4532313,7.603038,3.6854649,3.6081784,True
G1,03/10/2021 00:00:00,OFI Crete,0.04139146,0.6833387,0.2752699,1.1629673,1.6544621,7.1805415,8.539205,3.003384,4.1300106,PAOK,0.7418964,0.072133586,0.18596993,1.3894466,0.71011555,7.700105,9.547546,4.8715925,4.6213393,True
G1,03/10/2021 00:00:00,Olympiakos,0.73963326,0.26036677,0,2.0060909,0.4183014,12.857659,4.7007604,6.3117957,2.060751,Panathinaikos,0.12660186,0.24172574,0.63167244,0.4764108,1.0808,5.881386,7.762543,2.6829286,3.638722,True
I1,01/10/2021 00:00:00,Cagliari,0.13975635,0.28720585,0.57303786,1.242678,1.8812368,13.068812,11.555397,4.5942163,4.636203,Venezia,0.2528505,0.18745686,0.5596926,0.8257716,1.7469363,9.541586,15.511397,3.588489,5.635435,True
