,league,date,home_team,av_hm_g_f,av_hm_g_a,av_hm_xG_f,av_hm_xG_a,av_hm_npxG_f,av_hm_npxG_a,av_hm_deep_f,av_hm_deep_a,av_hm_ppda_f,av_hm_ppda_a,away_team,av_aw_g_f,av_aw_g_a,av_aw_xG_f,av_aw_xG_a,av_aw_npxG_f,av_aw_npxG_a,av_aw_deep_f,av_aw_deep_a,av_aw_ppda_f,av_aw_ppda_a,ftr
1678,Serie_A,2016-01-10,Torino,1.522428617877082,0.9625753920109449,1.2578978303592914,0.7792284364776517,1.1542697376132605,0.7792284364776517,5.12844726416664,3.73109394364896,12.628410294233804,9.911415891903015,Empoli,1.496887265988478,1.4887778374448406,0.980498877335133,1.327956323401045,0.980498877335133,1.327956323401045,6.096025157347693,5.294131320091041,9.589711302595154,6.883027809636433,A
1679,La_liga,2016-01-10,Sociedad,1.0799156787759954,1.4209200187521682,1.2324431335504307,0.9804328645326343,1.2324431335504307,0.9152234906965621,4.014736559691372,3.5271932461473017,8.757111130447013,9.643638064588025,Valencia,1.076210861148404,1.1722557038382104,0.8051824172462451,1.6688141734752202,0.7290179865482637,1.5432275493950662,3.71388039407606,6.931298254862378,8.331136054973669,6.044485577392898,H
1680,Ligue_1,2016-01-10,Lille,1.1465878701992571,0.6652765998120377,1.2845445912205657,0.908670169870171,1.2102096502981994,0.8343360113179237,4.5247925602669445,3.261755049369267,6.589485061336698,11.68372733800038,Nice,1.5590677834537572,1.2095827023852346,1.0072794555563491,1.0865444401074658,0.9605263700587473,0.8183280441006366,2.0431835703765815,5.034903779513556,10.367563295641487,11.37758667324155,D
1681,La_liga,2016-01-10,Eibar,1.3081226218084183,0.8400263357624653,1.4043433640901766,0.9364068629184678,1.1495909546768868,0.8412337478863717,4.4853380247823695,5.679405104805589,7.026506738609253,6.853717923376712,Espanol,0.772274146376233,1.918438183305807,0.8324061545914263,1.7227663842294836,0.6743251654989645,1.648810041814489,3.5318356782694673,5.749087560995636,8.811827724204633,7.732498650758194,H
1682,La_liga,2016-01-10,Celta,1.4870722838774713,1.5397716218671003,1.4805571598512253,1.1625850387545669,1.3723640040324618,1.1368574674087006,9.886640462886618,5.932376567144289,6.054394109188469,12.23396525598789,Ath Madrid,1.3296802294741725,0.3262966239514737,1.4652015505929261,0.6476895801120067,1.4652015505929261,0.6476895801120067,6.931940175592733,3.2093137638324345,8.936118906761036,9.545206746150775,A
1683,Serie_A,2016-01-10,Sampdoria,1.83887820872155,1.2729635454218273,1.2377838967788475,1.488415187235048,1.18549191369247,1.3464800501988137,5.7542705144133,6.748323119133277,9.010373625233314,10.952925824749153,Juventus,1.8387320614754814,0.8969157775427702,1.2648811440278604,0.5911588433543512,1.17638919001749,0.5911588433543512,3.9242575053486335,3.6401119773280928,8.95278125109512,8.887320522955973,A
1684,Ligue_1,2016-01-11,Marseille,1.7951653347843493,1.4235334876003767,1.5534911856289122,1.0092069641710464,1.4139661637909082,0.7721899799448991,6.618788809303724,3.1147059671772084,7.418783281455374,14.02114333014596,Guingamp,0.4211438929954203,1.5480242563534197,1.0308066341012663,1.3519461690361756,1.0308066341012663,1.189906138758208,4.263157638203042,5.288414267999898,12.744513992602064,8.77110380053836,D
1685,EPL,2016-01-12,Aston Villa,0.6706098962293263,1.471156731083943,1.084002762664796,1.1684865491177119,0.9078227522161647,1.0563730155004436,5.581477765691783,5.6792480955324836,11.978123379509011,8.949420233380376,Crystal Palace,1.1789709734913345,0.7547870122161154,1.2406576863364458,1.4657466687187455,1.029881701640206,1.3497900930753257,3.5366540715516614,8.914823595769308,10.95180205141736,7.631708051455758,H
1686,EPL,2016-01-12,Newcastle,1.291852651666953,1.3037196001467142,1.0708498001938318,1.5030448363217532,1.0708498001938318,1.5030448363217532,3.737380655447247,7.823839356399727,12.55421683175066,6.763451811360004,Man United,1.117568215365678,1.3421033263371702,1.250371071953378,1.149539207146364,1.250371071953378,1.0605568155104328,5.946017469572999,5.561283602141414,7.619801636739172,12.199830480847293,D
1687,EPL,2016-01-13,Stoke,1.4077581705770907,0.9240034949908141,1.4609194199774724,1.0870167076004695,1.3446668197458205,0.9092716394486428,4.153871795428725,6.22444942386057,10.359026903229218,8.350210090583838,Norwich,0.9707803133357715,2.187807441368077,0.7403626297314704,2.0538408872050904,0.7403626297314704,1.6918024225327468,3.1517957069249602,9.704716749162523,15.160841999860521,9.082288621625803,H
1688,EPL,2016-01-13,Swansea,0.786850320291861,1.230026328885879,1.00751941308641,1.2863872404423118,0.9198636843536103,1.2168114291230094,5.3074898455572805,6.1924547729481745,10.2091288914837,12.987473126992343,Sunderland,0.9770998781827006,2.8304000805106133,1.1004456933673643,2.312849992831227,1.1004456933673643,2.0013817124013653,4.717536559412726,9.939538579692927,16.15105448986188,7.519901706805818,A
1689,EPL,2016-01-13,Chelsea,1.5229141083750966,1.3513268234472624,1.699847603655088,1.234471961421117,1.4798901763451529,1.0795126031111293,12.070784886572458,4.284946930259386,7.05731619363903,10.959926953550319,West Brom,0.7184533614511154,1.1392430256678077,0.7466519382376966,1.446171397668029,0.7466519382376966,1.2909152147990475,3.2258303399391135,7.660654630639674,12.059408988444613,8.071651232906609,D
1690,EPL,2016-01-13,Man City,2.8956542219447123,1.3019298568673967,2.5443354434904415,1.0942054861917279,2.276814242563653,1.0942054861917279,9.63265137406023,4.170957834000647,8.58900845890893,16.539907069294028,Everton,1.4505849017980963,1.0797634843153459,1.4500796152028763,1.4192727926445559,1.4500796152028763,1.4192727926445559,7.26189766033726,6.305926289808789,12.608584248530821,11.239289672882306,D
1691,EPL,2016-01-14,Liverpool,1.2484573024048828,1.196598640848709,1.5426391852428842,0.8038030750983838,1.440721040857946,0.7735237940220888,11.861752827880776,3.273431163972839,6.649195353537361,15.808952331556547,Arsenal,1.6738383753721613,1.3264057687449136,1.9142633185835782,1.0416239486423051,1.7209239765460183,1.0416239486423051,10.401431793574348,5.184521149897183,8.955680942841777,14.290403295251615,D
1692,EPL,2016-01-14,Tottenham,1.8736293949689684,0.6901250004683429,1.581784731108274,0.8855505838741028,1.468119252140992,0.8407506265186521,6.78989622516232,5.150469633087418,6.629764297931223,11.00506520404609,Leicester,2.123868710972117,1.1620946018264595,1.9952574208942637,1.0707951858366533,1.6134498706076124,0.9948738330458011,6.0363753136520915,6.368277924940748,10.089562133391649,10.317929768260754,A
1693,EPL,2016-01-16,Tottenham,1.5794641639755447,0.668318157913212,1.5212410639430332,0.7381384595748178,1.4189974574500985,0.7381384595748178,7.128679877516896,4.981917531427066,6.176238794059141,10.832927391917215,Sunderland,1.382582864396594,2.6465132189490834,1.2924796353342978,2.1116488445268615,1.2924796353342978,1.7547300877564962,5.149253627477332,9.742397490723452,15.774870077374596,8.865262362952297,H
1694,Serie_A,2016-01-16,Atalanta,1.4033780384756671,1.232877239884745,1.252204327187567,1.4157022698255197,1.132660789826102,1.1722842807000726,6.48589017986058,4.7209551566387,7.322816080200181,8.363253752337323,Inter,1.5143918588611245,0.6057269567447012,1.460530600382491,1.100781084550244,1.409757522710392,1.100781084550244,4.715867292517764,5.035720171980428,12.01583693116212,10.644189784372394,D
1695,La_liga,2016-01-16,Sevilla,2.132795767605145,0.740389149470658,2.3488827675664647,0.9300357873596203,1.9451613669220655,0.873115515686526,9.478782897223802,5.934515237912123,8.611094958953265,10.86734300227467,Malaga,0.5311457863051251,0.9450700474143496,1.0796415878192398,1.0618567425565606,1.0182171908203468,1.0004430887696236,6.13869774876037,5.692478185881764,7.748156349566134,7.6905944609537995,H
1696,EPL,2016-01-16,Chelsea,1.5710998230788582,1.4168428681890086,1.705107165163121,1.08663717960112,1.507365456291708,0.9853450060844885,11.408801606234645,4.206222738164725,6.843809755033758,11.313698858066628,Everton,1.2021790811679127,0.9092393337294572,1.2588221708741882,1.4419535481276582,1.2588221708741882,1.4419535481276582,7.257097447619086,7.850515682534803,14.504830890171657,11.508112212509875,D
1697,EPL,2016-01-16,Man City,2.4478861881172618,1.172686967269997,2.3963152626871986,1.0162366836270484,2.155350955631434,1.0162366836270484,10.47088700417441,4.505236110556737,9.582785394552756,18.14132738678239,Crystal Palace,0.9407477922230725,0.7861883152582038,1.109860682741966,1.3323818255002964,0.9521915633476811,1.2312743310756538,3.1536521777952133,8.45431188598071,10.358801676099013,8.068403710752174,H
1698,EPL,2016-01-16,Bournemouth,1.1368761799912581,1.703906644332352,0.9452115276853069,1.1771136536273066,0.8855102302247633,1.0607448306658285,4.808337958857468,3.7929463673111483,7.822040719058412,10.022650209407141,Norwich,0.8685395527672319,2.373093576356022,0.6063517230754586,2.0220840460577527,0.6063517230754586,1.6957779111928504,3.130386766505623,9.851839307895697,17.955791817509198,8.42992620737353,H
1699,EPL,2016-01-16,Newcastle,1.5129825445348681,1.5236637851191588,1.1584746305677873,1.644855079211177,1.044014412371249,1.5303948610146385,4.866696343394853,7.9928124344213325,11.84355284935907,7.683065691549002,West Ham,1.3868465000085635,1.1780651738727432,1.0978236509521124,1.5338924090311408,1.0978236509521124,1.3706375541770959,4.368691430670165,8.234490909633058,11.185826605285202,7.999410589125189,H
1700,EPL,2016-01-16,Southampton,1.8177983231158272,0.9101954493960597,1.719304598614953,1.1033527699780956,1.719304598614953,1.0496728903311967,6.780115896819742,4.529298577335018,10.680042168270726,13.49762611256319,West Brom,0.9140063209228759,1.1878141478401691,0.7453963773012479,1.3831839042119118,0.7453963773012479,1.2478650942085425,3.387209902599208,7.049123582064148,11.74227061627036,7.823082134163863,H
1701,Ligue_1,2016-01-16,Toulouse,1.4653977820982647,1.4102716309700882,1.563728349956127,0.8645515830040797,1.458435612696466,0.8645515830040797,5.275797778375848,2.82554077248936,9.41001831061341,8.249913191455422,Paris SG,2.006131338388416,0.2751688802730269,1.8146120699423598,0.6539451408564871,1.7158314001768518,0.5442288358853028,10.537427978389625,2.1207234114043083,6.13005713149393,24.00594412082464,A
1702,La_liga,2016-01-16,Celta,1.212301890771864,1.5966428888474822,1.2916277439228192,1.113023582948024,1.1968042153203988,1.113023582948024,8.515471550202804,6.866409215411107,5.736097219335797,11.716308799854554,Levante,0.5633525253303354,1.767174087917251,0.9764014970118624,1.8349994947119388,0.9764014970118624,1.5463026815004084,3.763631142349636,8.097928370297973,12.793759590491975,6.316689518838596,H
1703,EPL,2016-01-16,Aston Villa,0.7436420312920771,1.252538772005164,1.0129746474536518,1.0858443393031707,0.8592592207323211,0.9880263200095488,5.665875073251429,4.927441383452487,11.773733520016663,8.353817369820378,Leicester,1.9597064456923057,0.9941308968840795,1.7914203653119571,1.1241858347546407,1.4475823255504718,1.0558146118701062,5.781467255030246,6.273909009206884,9.830091762721281,9.698811643396967,D
1704,Ligue_1,2016-01-16,Guingamp,1.3908030308668395,1.3913076956183583,1.043720495141047,1.001602000972693,0.8882967942669929,0.8884446771515832,4.565681567686371,4.3082751344189925,10.433972905588446,8.16791055357715,Nantes,0.7331352805672241,0.8664600383232703,0.9888978444421959,1.4968962760732762,0.9888978444421959,1.445864230173848,4.544745242157339,6.328883640094602,11.067092622599205,9.317721796051273,D
1705,Ligue_1,2016-01-16,Bordeaux,1.3566569593825195,1.044516171886188,1.2460112771558862,0.9243125893194448,1.1948079393413742,0.9243125893194448,5.830615289970426,3.5174065892267374,7.94682756361473,10.577971133469056,Lille,0.6920661873417759,0.8896497815392946,0.967016553364753,1.1928338637369487,0.967016553364753,0.9746488581391236,4.594161729657575,4.440972013895298,7.71053312168193,8.373122317394772,H
1706,Ligue_1,2016-01-16,Troyes,0.5120982995226339,1.313418652102599,0.8518353346305075,1.5683828822823154,0.8518353346305075,1.333531906522599,4.852811980052874,8.37774140111835,10.871675801104026,9.130477684169042,Rennes,1.5318504108724758,0.8515197183969806,1.1130923816371336,1.0735423506428095,1.046108623045097,0.8843111322851611,4.161604658292222,5.680053141746099,10.838787549836416,9.45767051907391,A
1707,Ligue_1,2016-01-16,Bastia,1.3964768505677416,0.9779277195827455,0.7408456189121387,1.2527653053789094,0.7408456189121387,1.1614256623193666,4.771825192139561,5.444668697804451,10.415777039642824,8.469125852536926,Montpellier,1.062265132531001,1.3165935252495902,1.06276340676337,1.231193274499899,0.9296894068381211,1.1616301089870391,3.661038364383565,4.409153263723589,12.065840366362986,7.311020901471002,H
1708,La_liga,2016-01-16,Villarreal,1.606297680727234,0.602622179152128,1.213219395178785,1.0546759916504067,1.1628084376241994,0.9763243267692587,5.908170846451788,5.528026735955543,9.786316878064293,8.376370300168533,Betis,0.6009603800994961,1.309232401229158,0.8155171067112268,1.9304876494982752,0.7047024971773607,1.8250839519187956,3.532049507555298,8.732015112337255,10.671742213481041,5.688121056958893,D
1709,Serie_A,2016-01-16,Napoli,1.843932630241156,0.7452166155220988,1.455709797502439,0.6773694669405771,1.4287200603841612,0.5004422357844442,6.557933386457988,2.9501455368348988,9.167372645286285,16.733115477295716,Sassuolo,1.1422061345529628,0.8868413675330047,1.2213139646995241,1.2243624959672423,1.1017899680167456,1.1546404085456032,4.040250752226657,7.470763538872313,8.496722745148862,7.021044289680818,H
1710,La_liga,2016-01-17,Sociedad,1.1786087409395563,1.2252660941587585,1.4990871910326984,0.9712245184301546,1.4990871910326984,0.914994165047683,4.150402646670763,3.8956851386581617,8.385704804517092,10.016515115682251,La Coruna,1.062656567156807,1.5686513761705865,1.0484888751668797,1.2681051759513753,1.0484888751668797,1.2681051759513753,4.720930637680656,9.45290346033608,10.804063670461057,7.135665261933416,D
1711,La_liga,2016-01-17,Valencia,1.617075351821837,0.9530000171272723,1.7097234784603372,1.2508239737260947,1.4462709216832033,1.181665446926653,5.291129136524418,6.092797864721286,9.037186557213786,7.516760560962699,Vallecano,1.1776667511427028,3.1591283890588393,0.9565777746822254,2.2097614906805,0.8520462314024304,1.9193154385749758,3.2348927291013454,8.01950635128647,8.775435044037687,8.942692358821054,D
1712,Serie_A,2016-01-17,Genoa,1.2847190810536668,1.404455903285847,1.2941316163250953,1.3797235307438502,1.2941316163250953,1.3211296395306276,5.598241674298948,5.518239451159215,6.936683819038166,8.122476433723737,Palermo,0.7385340277713486,1.4073125025074653,0.9263012785016633,1.669083205078145,0.9000361434992092,1.5796729105678904,3.885969773026431,8.425538976272284,12.237554414956874,6.509749594989988,H
1713,Ligue_1,2016-01-17,Lorient,1.3994968680961886,0.8463802459299413,1.4199108947817987,1.1907964364915473,1.2188517738906008,1.1051502946412144,5.663440432726197,4.315530325672674,13.03222363012318,10.02708603597173,Monaco,1.640380081766916,1.4115207053267997,1.8096763988331896,1.0984412966505135,1.5752110597493423,1.0984412966505135,6.190065959021001,4.505656184443758,7.250532842948527,8.865913971219953,A
1714,Serie_A,2016-01-17,Roma,1.9803827047184814,0.9837417926558274,1.6639302647301755,1.1104691729547518,1.5812976102779264,0.9145582719697344,6.180017614753306,4.149569105820446,8.63106273646506,11.668488153796636,Verona,0.7388946325429314,1.8981338691586849,0.6842823456186902,1.6598157897347272,0.5491955246413602,1.5611618154484623,5.206078696002904,6.71978559010678,11.1778069620698,7.854834390956973,D
1715,Serie_A,2016-01-17,Bologna,1.2820713932799421,1.4061460096316203,1.2824752538022834,1.4260076190220428,1.080699251479815,1.2591862660043833,6.523213958400074,4.978695795396968,7.725552108704215,8.641182266196557,Lazio,1.2889428133893475,1.8444686250006908,1.19512037711587,1.1713598354603063,1.0036165029063824,0.990837472922585,4.9430954635536395,4.10702996040009,9.095842834019901,7.996745862898499,D
1716,Serie_A,2016-01-17,Chievo,1.4921589748962787,1.3045592499434144,1.4039049247330182,1.2133226384525881,1.2951753357873501,1.2133226384525881,5.160468123701666,4.935590783882499,8.335715375124039,11.553888299282299,Empoli,1.3712706302533433,1.176798300768575,0.9852257693795958,1.3667844385516283,0.9852257693795958,1.3667844385516283,5.929202560194838,4.211167805013245,8.990972486370104,7.104899742902386,D
1717,Serie_A,2016-01-17,Udinese,0.897290079208966,1.3368999267425516,1.4586383111111352,0.8762901631438131,1.4586383111111352,0.8091115824900817,5.761810306485212,3.2339846247946924,9.856913525343181,8.153735822291488,Juventus,1.858401024805964,0.8776500413623698,1.2383203403855911,0.5953878414654091,1.1848598003852484,0.5953878414654091,4.172035490912071,3.4346876337772243,9.05650012175547,8.95063335294234,A
1718,Serie_A,2016-01-17,Carpi,1.006011601490883,1.2434952444420724,0.9786982349124438,1.071946346318828,0.9786982349124438,0.964865381818799,3.5129870276022253,3.767738427267918,13.0549103106901,6.6624136521034565,Sampdoria,1.1015066895214578,1.8532692813819318,0.9064970320725175,1.800688307811278,0.7613127012026943,1.7059570945004479,4.035067681553994,7.217250344966802,11.515445706157145,8.153845690128012,H
1719,EPL,2016-01-17,Liverpool,1.5368888880793203,1.4332461066031936,1.4941276861125468,0.9976944993462148,1.4055835310842795,0.9976944993462148,11.967777757706104,3.8796204693205483,6.931854197988565,15.330097802840452,Man United,1.4091209663378783,1.6641238585165377,1.4499860824422313,1.29913202803813,1.3345996207413942,1.1035647407872335,6.3072162681475055,6.520665267303831,8.330030707243509,11.65980837824089,A
1720,La_liga,2016-01-17,Real Madrid,3.762524994960834,1.0161623914943778,3.063823454067491,1.111431470536433,2.7647527063810893,1.0680141533031131,11.03961099151264,6.116032278480128,9.840572842959405,19.134629685200824,Sp Gijon,0.5482383957167783,1.7950496128029299,0.6327117513149485,1.645316254874648,0.6327117513149485,1.3630240515635634,3.435690929805217,7.942071868016736,12.601415774608736,5.985685259845259,H
1721,Ligue_1,2016-01-17,Caen,0.8317993181274139,1.3829031036673098,1.2399772328233636,1.2116188211006622,1.0234464246337411,1.1515567644414995,3.7681778524760405,7.447149776946163,14.272161615515962,7.211031311838682,Marseille,1.2042184680996775,0.7437940849762326,1.028828881074357,1.2468969475647254,0.9587197384423194,1.0525651775981724,4.35358492343178,4.230480066013846,8.23675411151981,8.724558233415433,A
1722,EPL,2016-01-17,Stoke,1.518784030352275,0.9337191080835457,1.4051142688374385,0.9472407886973307,1.3037237373908999,0.7922191643551323,4.768946544062455,5.816694782805124,9.455230716867373,12.036161222573847,Arsenal,1.860510014699585,1.6014551405132504,1.9551747721814454,1.064330062816689,1.7812525302136903,1.064330062816689,9.631945296141392,6.243395900126941,9.537687942525391,13.558262849840421,D
1723,La_liga,2016-01-17,Las Palmas,1.1857357237723118,0.7467338040033932,0.8696589372988116,1.159581191740177,0.7637573778945644,1.159581191740177,7.24040218350933,4.173093019969904,7.494503510638577,9.508562460313879,Ath Madrid,1.4676246806428073,0.2875382051429909,1.4482623880214978,0.6000113905076685,1.4482623880214978,0.6000113905076685,8.031814218670625,2.9760463457928186,8.617729860119367,8.463486697032383,A
1724,La_liga,2016-01-17,Getafe,1.2749097113283405,0.5293186909186919,1.1123901238881446,0.9909086386315396,1.1123901238881446,0.8522197063219739,4.782841845544494,5.735001097495392,9.806890887897238,6.7042741466730185,Espanol,0.7701058666226188,1.8984378420240515,0.7002153935537387,1.9114023048312336,0.5836819512294605,1.7335263391144662,3.0753930192849985,5.96379781295186,8.350945683144118,7.591991487779139,H
1725,La_liga,2016-01-17,Barcelona,3.3258636760103184,0.6463881561466251,3.245694131202318,0.8306999841984434,2.786749696183767,0.8306999841984434,16.036677937742937,4.014113743157795,6.664502477822038,12.04913843003207,Ath Bilbao,1.1038094180212474,1.3341354880530656,1.5026535369960223,1.0830021338131948,1.4199022571971094,0.8102785701667677,5.634503437094509,5.00164440039778,7.6835936911684986,8.052276809064658,H
1726,Serie_A,2016-01-17,Milan,1.4040922824754107,1.0900176418291165,1.6166571731876413,1.0287356630271542,1.4202570732115427,0.8271489927335557,6.7431917367984076,3.835044745695351,9.483528919128261,9.062176602293238,Fiorentina,1.8553550112874424,1.2540126914617058,1.495157210954089,1.038964481803554,1.2428374634316064,1.038964481803554,4.427094476396635,4.252143739281439,7.327448895352932,11.182475525783827,H
1727,Ligue_1,2016-01-18,St Etienne,1.5699617435473099,0.8200392410583063,1.6061958314105644,0.8839855172019934,1.3493213317766968,0.8839855172019934,6.056789989101707,4.40874629746227,7.749856261899178,13.109541142629613,Lyon,0.9521239107302557,1.7366888106773337,1.1385839423783228,1.4658027510476948,1.0033839789585928,1.3607102325475455,4.888258422746325,3.4942720307171387,10.02984553391644,11.661184337558398,H
1728,La_liga,2016-01-18,Eibar,1.362233431478863,0.8891783844660809,1.6183641628354395,0.8494574230821685,1.2822717555095744,0.7658213578499444,5.089950019929655,5.203621482853843,6.862388289543737,6.614835919486685,Granada,1.1742353808891846,2.2506290257462456,0.8917976494066413,1.899795887483064,0.8472109566989882,1.7950422057406252,2.8690916284125243,8.61479195099958,7.518728332482499,6.592455610061842,H
1729,EPL,2016-01-19,Swansea,0.905982441208358,1.7112303931644466,0.9656520208640864,1.5289745292589079,0.7720502021280522,1.4662311097751688,5.630588569091632,6.788338483676537,11.520003905711436,11.643999896662745,Watford,1.366587210582606,1.4129744225707017,1.0991614600022326,1.4157485613952165,0.9154897704118024,1.1724039985835095,3.508176358188105,5.901035423103247,11.816540579534422,9.703462060991553,H
1730,Serie_A,2016-01-20,Sassuolo,1.6019460204792133,1.068600642386683,1.4520892828880159,0.7937892330306727,1.2767542614472371,0.7301955911173251,6.776498196174107,3.841004230192877,7.092095468180081,7.348789260354067,Torino,0.9129123019701065,1.81404029967519,0.9746043254997293,1.1850291728310365,0.7517374559468127,1.0891839763198348,6.130695382253018,5.395062431614302,11.60453912692592,11.624710323321384,D
1731,Bundesliga,2016-01-22,Hamburg,1.0007059435372272,1.2584870811841522,1.2653476519725577,1.4796811878912066,1.1629079871180668,1.3899792698438769,5.069009046396394,5.734819398573078,7.8735950306869205,8.775096704273036,Bayern Munich,1.5561433160290905,0.8001616157591164,2.168140608246957,0.7376865915868768,1.9721269928015508,0.6829007963299177,9.99047559254937,3.6973032045777607,5.296065073359691,21.330715589582784,A
1732,Ligue_1,2016-01-22,Rennes,1.1813794325049007,1.492718848272821,1.1887711836217165,1.1442695392903457,0.9869706972641762,1.1442695392903457,5.432145698541024,4.0705681446297035,7.870931389027391,12.440908513954062,Ajaccio GFCO,1.2154764492401486,1.336402590728959,0.7432474976643471,1.3197077975697307,0.554087164639715,1.1970689972157285,2.687820451137041,3.5031936689843994,13.508996553715296,9.197295013452305,H
1733,EPL,2016-01-23,Norwich,1.1906132482687366,0.7895786604510613,1.3508664810646844,1.2836672505554294,1.3508664810646844,1.2230643571587339,4.378720493141186,5.670795008904029,15.24308581948889,10.917565719991485,Liverpool,0.9715803371637843,1.36784935047082,1.3269471520205336,1.208915343965905,1.3269471520205336,1.1598355207395368,9.0829041289062,4.894058899324506,7.237297990754374,9.861807084330154,A
1734,Bundesliga,2016-01-23,FC Koln,0.7773960978181909,0.708868946219477,1.297315935308795,1.1140288323271832,1.1330294902946507,1.1140288323271832,7.195431306125874,4.5247867537305755,11.486726931950727,10.045683456723271,Stuttgart,1.383059586543591,2.4448659072403363,1.3104347330534636,2.005197714801025,1.3104347330534636,1.9280524497069313,6.199039690654007,7.186739502537872,11.040446288156982,6.3416694848492945,A
1735,Bundesliga,2016-01-23,Hertha,1.6586820596313068,0.8569030011361412,1.2695833214030043,0.7766153878937258,1.1788796913464372,0.6859127154093304,4.0764855284334045,4.830370186797728,10.841607424784943,12.431443421567543,Augsburg,1.5863939686212594,1.324471912660998,1.499346450433844,2.134058077272823,1.333342947114659,1.8782287579109778,4.4352441898051875,9.885412278367639,13.978932768544643,7.951678070118579,D
1736,Bundesliga,2016-01-23,Hoffenheim,1.196112369116392,1.3598116815663601,1.2874357640821652,1.9014269609776862,1.1527812054846942,1.9014269609776862,5.339787742341639,10.374653374572832,10.741427693287061,8.30084443412289,Leverkusen,1.178404730155975,1.1893152076944666,1.0998679076772853,1.2661996022581679,1.0998679076772853,1.0920529661202962,5.446499092500721,5.613896516853359,6.944570926494458,7.885186351443168,D
1737,EPL,2016-01-23,Man United,1.1190284212382644,0.48814386286965705,1.3977676946676019,0.7041974525665309,1.2691058172626741,0.7041974525665309,8.380654311975551,2.4904095884400106,7.757775844027062,16.249451923560613,Southampton,0.804532960497176,1.2048720441357073,1.233172975895143,1.2249683000072686,1.1557899584496942,1.2249683000072686,6.501529069182089,4.597611206376697,8.2843047406628,13.899784828253857,A
1738,EPL,2016-01-23,Crystal Palace,1.0315145803695795,1.0257001786330202,1.0525141705634202,1.2383181397942322,0.9313327282925692,1.2383181397942322,5.6037752037718045,5.498795635826065,8.602449420696805,11.144673513705058,Tottenham,1.6696558073202568,0.8763319659480688,1.269416117669869,1.0254199576116967,1.1997707951823342,1.0254199576116967,5.2737153172045375,4.7100259014927754,6.804181640219642,11.403922036641408,A
1739,EPL,2016-01-23,Watford,1.2565035354357281,1.0917948834664821,1.3389008934029152,0.9121483552588593,1.16928239424798,0.8572652347934875,5.94942167479946,6.207277007111604,9.193380196828123,7.314235163861243,Newcastle,0.5584817723268881,2.01586704357121,0.8759019598387061,1.815182098011365,0.8759019598387061,1.744796570267615,3.4311655237727248,9.255480840962829,13.501714707449702,7.139213213881352,H
1740,EPL,2016-01-23,Leicester,1.3132827543583285,1.0371206008054685,1.3284949437475204,1.536588476482036,1.095433818868645,1.4591286816393698,4.4751846031912885,6.793321980792704,11.090620629169246,7.440095540846988,Stoke,1.021638135663716,1.1144808157753499,1.197318624404364,1.560540798328337,1.0273015298375288,1.560540798328337,4.6371415001063,8.986946448108952,11.921665004178603,10.444438925937147,H
1741,EPL,2016-01-23,Sunderland,1.234788013006004,0.9820048211232782,0.8594741512526922,1.4211531187555515,0.7891341645900911,1.3441119115337106,4.879452973059555,5.9581013463469334,12.754586737518853,9.463036034856069,Bournemouth,1.0314423312574565,1.7224321696575162,1.1141957573436732,2.0494044886173146,0.9732532740823917,1.817596821296315,5.7552049220337205,7.561253822324204,10.367693760941075,11.310802632259795,D
1742,La_liga,2016-01-23,Malaga,1.2713230687523158,0.6405728367365818,1.4466421770003681,0.858835139325153,1.323714565723675,0.858835139325153,5.979717445657365,3.1938134021982862,6.397181106352326,7.189971761727533,Barcelona,1.6577975230676294,0.7882911518393059,2.3696142362758073,0.8315895476979772,2.21925009721647,0.8315895476979772,14.482117163851015,4.86098803314337,5.998498814410039,13.495136989574105,A
1743,EPL,2016-01-23,West Brom,1.4039150382780514,1.284924593344533,1.3430539325215696,1.395994975219897,1.2304211281967037,1.2171451541113207,5.833491707578238,5.636499197620329,13.403072404857982,9.010693874788336,Aston Villa,0.8108912351887263,2.3385186797724007,0.547219883136879,1.5523609860195813,0.547219883136879,1.5523609860195813,1.9101563298625144,6.767832294096324,12.595746043235303,8.742525980833543,D
1744,Ligue_1,2016-01-23,Paris SG,3.346443063079505,0.682451931705261,2.817051992821168,0.5036631664265784,2.414054740735587,0.43686272743424515,9.764537652406942,2.7705172069604296,5.809838961714374,23.3580722072405,Angers,1.0540116743512637,0.95164502317772,0.6865006829524362,1.2426692779632191,0.6274463795946367,0.9285287528402336,3.067289011113955,5.556147029110435,16.713930796415386,7.969379061541561,H
1745,Serie_A,2016-01-23,Frosinone,1.5276403222841293,2.3172247115026297,1.1369940891840045,1.9099895114422802,1.0493776099223715,1.700417382704793,4.667960879875163,7.8064205207134965,9.288791554004215,5.585436691361534,Atalanta,0.617431100463711,1.3847472719146618,0.8290738032124886,1.571983459482998,0.6831844274229276,1.2822290111038837,2.6860294209152293,6.129311858536227,9.421018730071555,9.147335876319858,D
1746,La_liga,2016-01-23,Espanol,0.885322729528327,0.9799525803416455,1.2184631702133772,1.2298713139786883,1.155086171251954,1.1751590685704643,5.312211237950772,5.55738359290465,6.768197676337274,6.403030005062596,Villarreal,1.0021256296443295,1.1225602374477412,0.8674995891988986,1.3299915706961385,0.7448500446393977,1.2217273868051663,3.662385918698799,5.224216445306392,9.217775044445029,8.451194447562175,D
