league,date,home_team,away_team,hm_odds,dr_odds,aw_odds,hmGfAtHm,hmGagAtHm,hmWatHm,hmDrAtHm,hmLosAtHm,awGfAtAw,awGagAtAw,awWatAw,awDrAtAw,awLosAtAw,ftr
E2,20/08/2019 00:00:00,Portsmouth,Coventry,1.90,3.60,4.50,2.0347550487001747,0.8456316697575517,0.5799395399119057,0.30995110579183943,0.11010935429625489,1.2290487999538282,1.3023503662813012,0.32395195319124237,0.3956703484129819,0.2803776983957758,D
E2,20/08/2019 00:00:00,Rochdale,Sunderland,4.33,3.50,1.95,1.2513936742227143,1.0079261313321628,0.3896101921290495,0.37554438300952875,0.23484542486142168,1.2604966454516195,0.9850401634626217,0.2477856658014875,0.5339894648701827,0.21822486932832952,A
E1,20/08/2019 00:00:00,Sheffield Weds,Luton,1.83,3.60,4.50,1.8426619881534059,0.7459771681601085,0.6521053578420944,0.13837036888145618,0.20952427327644946,1.4203646427583276,1.1604869198136132,0.4715688843472915,0.07975613077658963,0.44867498487611895,H
E2,20/08/2019 00:00:00,Southend,Peterboro,3.80,3.60,2.05,1.0590268290682532,2.1172834071729714,0.22528505066463883,0.0684660204824616,0.7062489288528996,0.8655277684101814,1.5069384322634014,0.27827993949637586,0.16273337774434288,0.5589866827592814,A
E3,20/08/2019 00:00:00,Stevenage,Bradford,3.50,3.30,2.30,0.937967967200151,0.9532128456184821,0.359986684864495,0.10738480387698404,0.532628511258521,1.0540813568876433,1.8074431490455072,0.11225399013824836,0.35582221723593754,0.531923792625814,A
E3,20/08/2019 00:00:00,Swindon,Northampton,1.90,3.75,4.20,2.0398619575543964,1.0281651706487998,0.5807594770434034,0.25200267233638407,0.1672378506202125,1.6923741640448065,1.445106988955809,0.32765728515115417,0.47726750555762654,0.1950752092912189,A
E3,20/08/2019 00:00:00,Walsall,Newport County,2.30,3.40,3.40,1.3753363255258755,1.2992596933085865,0.26421044719820624,0.340338684727493,0.3954508680743007,0.961485567010269,0.9137183886696908,0.25903291958355895,0.45125039818306356,0.2897166822333776,D
E1,21/08/2019 00:00:00,Cardiff,Huddersfield,2.05,3.30,3.80,1.2214127848422123,1.820778155878204,0.39855037621363143,0.057037402036131515,0.5444122217502371,0.602407142937787,2.345820177449513,0,0.4076321370323965,0.5923678629676036,H
E1,21/08/2019 00:00:00,Charlton,Nottm Forest,2.60,3.30,2.75,2.4339206918853367,0.5588891980793629,0.8665798993348127,0.1334201006651873,0,0.6568107420143593,1.422544531729447,0.11159861378633916,0.4507574762753116,0.4376439099383492,D
E1,21/08/2019 00:00:00,Fulham,Millwall,1.61,3.90,5.50,1.233284175529747,1.4236261971847686,0.5043449713544226,0,0.4956550286455773,0.8846929871646844,1.1804817890510682,0.1486591649626915,0.32710987808335196,0.5242309569539566,H
E1,21/08/2019 00:00:00,Leeds,Brentford,1.60,4.20,5.25,1.4626082548493289,1.1448262561827671,0.4055958529284925,0.34431197217992554,0.25009217489158203,0.7483704073833923,1.069350351442316,0.4092279526222963,0.19059512996655567,0.4001769174111479,H
E1,21/08/2019 00:00:00,Preston,Stoke,2.45,3.20,3.00,1.8144491159151237,0.770240720393847,0.48836017109219865,0.3169171621288263,0.19472266677897496,0.4945854379176355,1.2879798862263396,0.09609970198307148,0.4065257103727237,0.4973745876442046,H
E1,21/08/2019 00:00:00,QPR,Swansea,2.50,3.30,2.87,1.30916305554845,1.355787580779035,0.17249596009939963,0.3083380838907783,0.5191659560098217,0.5673417878516503,1.600863874403871,0.10645502132255213,0.346514847907122,0.5470301307703257,A
E1,21/08/2019 00:00:00,West Brom,Reading,1.61,4.00,5.50,2.024810917739134,1.304699488932784,0.48935205974533186,0.3772655444394282,0.1333823958152398,0.9577452254795925,1.694600829427079,0.07558920342936948,0.41413897181792686,0.5102718247527036,D
F2,23/08/2019 00:00:00,Ajaccio,Paris FC,2.20,3.00,3.60,0.9760874058758091,1.4290002114011202,0.21134269421394136,0.31766691633988164,0.4709903894461769,0.6709456714136375,1.4375668549939218,0.2844535294810509,0.09572174057989777,0.6198247299390512,H
SP2,23/08/2019 00:00:00,Albacete,Girona,2.25,3.00,3.20,1.1601769642546713,1.0052112302597214,0.2632408619616041,0.45110615315951724,0.2856529848788787,0.8900370334139208,1.5847103481921525,0.25164457476450597,0,0.748355425235494,H
E0,23/08/2019 00:00:00,Aston Villa,Everton,3.25,3.50,2.15,1.6958633250441648,1.2897873884528204,0.511251971510586,0.0637685316401695,0.4249794968492446,0.9305933130807171,0.8694386047402164,0.22639980699830672,0.4705012943162947,0.3030988986853984,H
T1,23/08/2019 00:00:00,Besiktas,Goztep,1.44,4.20,7.50,2.4223335454506847,1.292173660056203,0.7996218264599133,0.20037817354008672,0,0.7956676744225721,0.9967650694196744,0.20234876769620042,0.26562332678923917,0.5320279055145604,H
F2,23/08/2019 00:00:00,Clermont,Auxerre,2.20,3.00,3.30,1.2916329654339838,1.1591008468584718,0.18205570159694653,0.510508099834015,0.30743619856903837,0.25511050409643055,1.3708588544449865,0,0.2878795616086474,0.7121204383913525,D
D2,23/08/2019 00:00:00,Darmstadt,Dresden,2.40,3.25,2.87,1.5305770438159194,0.6082192664796261,0.6903552539078313,0.2433476102427968,0.06629713584937189,0.9708910056817867,2.100785331173725,0.14068674752457153,0.09577690678477377,0.7635363456906546,D
D2,23/08/2019 00:00:00,Erzgebirge Aue,Stuttgart,4.33,4.00,1.72,1.5362889232885393,1.5390519840701395,0.46572290796480587,0.19815758283736518,0.336119509197829,0.7823122167396614,2.5749155266283337,0,0.4285834215818181,0.5714165784181818,D
D1,23/08/2019 00:00:00,FC Koln,Dortmund,6.50,4.75,1.44,2.8486218968389707,1.6722584935256846,0.5059647951810021,0.13226575455673653,0.36176945026226165,1.6761358977332041,1.4090556651082446,0.4470343555130694,0.2957470355425056,0.2572186089444249,A
B1,23/08/2019 00:00:00,Genk,Anderlecht,1.72,3.80,4.50,1.1219048273379035,1.0772590420406225,0.5010207822785833,0.1283523100587432,0.37062690766267364,1.1722682022742716,1.7112552705459556,0.24212991022170968,0.23643263780959795,0.5214374519686924,H
SP1,23/08/2019 00:00:00,Granada,Sevilla,3.60,3.60,1.95,1.3271117651992643,0.640255960192144,0.638437070564255,0.2937772704970669,0.0677856589386779,0.9387394873042801,1.0546178296325377,0.4133975769889525,0.12002838039605772,0.4665740426149896,A
F2,23/08/2019 00:00:00,Le Havre,Grenoble,1.90,3.10,4.50,1.423494657466558,1.360673163448711,0.24231607907812,0.5636562623124836,0.1940276586093965,1.1994008453120122,1.6766080240072059,0.08349751631297524,0.5217290232660449,0.3947734604209798,H
F2,23/08/2019 00:00:00,Le Mans,Lorient,3.75,3.20,2.10,0.9999998736934368,1.999999857429122,1.1384811942677624E-07,8.82741796846797E-08,0.9999997978777009,1.6400255045996617,1.2907337540753445,0.4893403434883591,0.37061106354759893,0.14004859296404187,A
SP1,23/08/2019 00:00:00,Levante,Villarreal,2.55,3.40,2.62,2.1053157780448095,1.3791462499763818,0.3067592942710605,0.5284624776653323,0.16477822806360723,1.2412116581770571,1.5194562110287129,0.31577903914816785,0.2099302594594573,0.47429070139237495,H
SC1,23/08/2019 00:00:00,Morton,Partick,3.20,3.40,2.20,1.6006825269516503,1.0171921218163138,0.48872773012078813,0.3151860057078817,0.19608626417133013,1.3821128473641153,0.6520074910769628,0.45786048754356035,0.4671683092323127,0.07497120322412709,H
F2,23/08/2019 00:00:00,Niort,Caen,2.40,3.10,3.10,1.0185439126028675,0.9659932059134295,0.2962777625605361,0.38787556905470943,0.3158466683847545,0.6778526190805894,1.0986207963925174,0.35834854345132044,0.33274341587056094,0.3089080406781188,D
I2,23/08/2019 00:00:00,Pisa,Benevento,4.00,3.30,1.95,0.39934102943054894,1.5031172572999079,0,0.42433773751356096,0.5756622624864391,1.6475145313834008,1.2438723860153853,0.44397601719633667,0.24897577744400295,0.3070482053596605,D
P1,23/08/2019 00:00:00,Rio Ave,Aves,1.75,3.40,5.25,1.3135927797121691,1.8175470040355968,0.1281969758897158,0.35588147155211947,0.5159215525581649,0.9662019974405447,1.2056922842607931,0.3070135015826934,0.2357326180646494,0.4572538803526573,H
P1,23/08/2019 00:00:00,Setubal,Moreirense,2.50,3.00,3.00,0.4429920015974618,1.016646338953448,0.09256463839639958,0.5913485314276267,0.3160868301759737,1.2648719851457757,1.6418891798516797,0.353482268371074,0.10277836847624452,0.5437393631526815,D
F2,23/08/2019 00:00:00,Sochaux,Nancy,2.55,3.00,3.00,0.7635301489063653,0.8475400043006127,0.37418292833915323,0.3293740028975772,0.2964430687632696,1.209871525123039,1.4407517570722828,0.23533682597501768,0.3820925713149615,0.38257060271002086,H
T1,24/08/2019 00:00:00,Alanyaspor,Kasimpasa,1.66,4.33,4.33,1.440835669320854,0.979301079604111,0.5078296976208639,0.3454906847307403,0.14667961764839574,0.9611027138799711,2.062872746948318,0.09468387984711327,0.09078951109275298,0.8145266090601337,H
SC3,24/08/2019 00:00:00,Albion Rvs,Brechin,2.15,3.80,2.70,1.4336653750982695,2.5623541068688414,0.19813480170434214,0.3123541128216517,0.48951108547400624,1.1968161774196595,1.7833302282815173,0.2498651958681153,0.07693037311942284,0.6732044310124619,A
SP2,24/08/2019 00:00:00,Alcorcon,Elche,2.00,3.10,4.00,0.5360551496277698,1.1045024049974757,0.13614761834666364,0.30370619501886126,0.560146186634475,1.3587700331089714,2.099630805608139,0.09187703780844354,0.49651675866717915,0.41160620352437743,A
SC1,24/08/2019 00:00:00,Alloa,Arbroath,2.45,3.60,2.62,0.9495635083793147,1.195083970118653,0.3267006123446681,0.2454672961407298,0.4278320915146022,0.8793950848821168,1.4952262171176363,0.1291474331560519,0.32887743839079053,0.5419751284531575,A
F1,24/08/2019 00:00:00,Amiens,Nantes,2.60,3.10,2.80,0.928695422423599,0.4320168222826979,0.5517651189480252,0.39314836224485106,0.05508651880712391,0.7429768391067559,1.0873186212928108,0.17115943545264592,0.31333934690865295,0.515501217638701,A
F1,24/08/2019 00:00:00,Angers,Metz,2.10,3.25,3.75,1.7533112582504828,1.115859690326432,0.4016533668498566,0.48054613514617694,0.11780049800396644,1.115114864674083,0.6171571358825341,0.35025157050854216,0.528149771290324,0.12159865820113387,H
T1,24/08/2019 00:00:00,Ankaragucu,Kayserispor,2.37,3.20,3.00,1.3042651705104826,1.0210549100403614,0.3292118090282225,0.48929818228074806,0.18149000869102946,1.4818460306481402,1.8482060554142064,0.26036394964823145,0.36366233218452615,0.3759737181672425,D
G1,24/08/2019 00:00:00,Aris,OFI Crete,1.45,4.00,8.00,1.7044685783517528,0.8011930979211964,0.5616070970013823,0.16599102351769054,0.27240187948092703,0.9482153779148208,2.00069736397568,0.16398601428407797,0.24277681647761268,0.5932371692383095,D
I2,24/08/2019 00:00:00,Ascoli,Trapani,1.90,3.30,4.20,1.4679094667050454,1.6927347879334738,0.32150032186195104,0.3684627227775116,0.3100369553605374,1.286218344173731,1.6549716214452845,0.1960534255228527,0.14454269358899363,0.6594038808881536,H
D1,24/08/2019 00:00:00,Augsburg,Union Berlin,2.20,3.40,3.30,2.4016440010064457,2.339075907467561,0.3944776521378488,0,0.6055223478621512,1.3150203196821766,1.5381026278130967,0.17282185769414013,0.45318384187625954,0.37399430042960036,D
SC1,24/08/2019 00:00:00,Ayr,Queen of Sth,1.80,3.40,4.75,1.4345535381598393,1.3839355922009624,0.3668840588434966,0.20435680607267467,0.4287591350838286,0.36466542245228234,1.3111380773775125,0.15108518868763884,0.23464817738462143,0.6142666339277397,H
E1,24/08/2019 00:00:00,Barnsley,Luton,2.15,3.40,3.25,1.7269623604502726,0.987945768807482,0.5854174719705101,0.41458252802949,0,1.1417709236987754,1.1845117975751085,0.3457623355482088,0.06691278338148039,0.5873248810703109,A
P1,24/08/2019 00:00:00,Benfica,Porto,1.90,3.25,4.33,4.550461785832647,0.6334304529051665,0.9242028461997663,0.07579715380023373,0,2.202659505107701,1.0768697566916234,0.5267037832503223,0.2392375030278329,0.2340587137218449,A
E1,24/08/2019 00:00:00,Blackburn,Cardiff,2.20,3.40,3.20,1.1494535020708143,0.8375241969494254,0.45016328416020585,0.09997443128082263,0.4498622845589715,0.9046655342135339,1.8640725895454677,0.2430567086761749,0,0.756943291323825,D
P1,24/08/2019 00:00:00,Boavista,Pacos Ferreira,2.10,3.10,3.80,1.9264053801801617,0.8647248376204054,0.8641773692053601,0,0.13582263079463985,0.14708575114280945,4.384041538750018,0.015275311765551884,0.022448816935133464,0.9622758712993146,D
D2,24/08/2019 00:00:00,Bochum,Wehen,2.00,3.40,3.75,2.1172917406922513,1.931903202949686,0.3655553814470129,0.4512894030062279,0.18315521554675926,1.9999999999573457,2.9999999999407825,4.2674698724683E-12,8.028412752624929E-12,0.9999999999877042,D
E3,24/08/2019 00:00:00,Bradford,Forest Green,1.80,3.60,4.50,0.9980684995240837,0.6665384841622568,0.27701841262030896,0.44078800395080797,0.2821935834288831,1.2972142084519815,1.4532607078495228,0.31323197961825583,0.1969822666775551,0.48978575370418903,A
F1,24/08/2019 00:00:00,Brest,Reims,2.70,3.00,2.87,1.7031021988017767,0.8634691132016322,0.5401858628665641,0.3805118338866012,0.07930230324683478,1.3528487443192545,1.0741713331771543,0.46145841103775026,0.33516149803773465,0.2033800909245151,H
E0,24/08/2019 00:00:00,Brighton,Southampton,2.40,3.30,3.00,0.6011123421248933,1.845470203162615,0.07305339647715954,0.4049592780659363,0.5219873254569041,0.6460039800608547,2.0250987712741333,0.14980755624261244,0.2273168801373155,0.6228755636200721,A
E2,24/08/2019 00:00:00,Bristol Rvs,Oxford,2.70,3.30,2.55,1.2508379299914874,0.6853659849843747,0.4544616124791014,0.31864587239209813,0.22689251512880027,1.270282569052246,1.4726569252442394,0.3087894251844714,0.25713076525825695,0.4340798095572717,H
EC,24/08/2019 00:00:00,Bromley,Boreham Wood,1.90,3.40,4.00,2.3433602841146914,1.7271525196178386,0.43479874113293626,0.3565241994740369,0.2086770593930268,1.6838484931301627,1.1684034683788007,0.45036382854431495,0.12451514029448045,0.42512103116120453,H
T1,24/08/2019 00:00:00,Buyuksehyr,Fenerbahce,2.45,3.20,2.90,1.439598252231115,0.8681056362684197,0.4832647828216381,0.3927134888710692,0.12402172830729273,1.1464479714857831,1.1610294010738056,0.30465963259868767,0.33579689027508586,0.3595434771262264,A
E3,24/08/2019 00:00:00,Cambridge,Oldham,2.10,3.40,3.40,0.847213339863165,1.0092519363937233,0.26537259871550345,0.47785266322983716,0.2567747380546592,0.45275832000248994,1.4706975892195469,0.13561576480408666,0.15516675022297294,0.7092174849729402,A
E3,24/08/2019 00:00:00,Carlisle,Salford,2.50,3.30,2.75,1.6373555501309336,1.6314144984881762,0.5293644639673848,0.1313773402941614,0.3392581957384538,1.2668205235233738,1.3486093254176654,0.38539435760171664,0.26416456154848733,0.35044108084979575,D
SP1,24/08/2019 00:00:00,Celta,Valencia,3.10,3.40,2.25,1.6182110094971083,1.7526668572620179,0.45067162378878045,0.12285516234608701,0.4264732138651325,2.2108134331767952,1.3826505197434755,0.6315495017275597,0.14556621898439404,0.2228842792880462,H
B1,24/08/2019 00:00:00,Cercle Brugge,Waasland-Beveren,2.00,3.60,3.50,0.9047456280953651,2.1286194547386406,0.0886262847879088,0.15463170073050564,0.7567420144815856,1.1635242586532804,2.2488959653192064,0.04857257069067241,0.4054370536500901,0.5459903756592375,H
E1,24/08/2019 00:00:00,Charlton,Brentford,3.10,3.40,2.25,2.1998360405334805,0.6779081236382798,0.6781040045775252,0.3218959954224749,0,0.5809180890566682,1.0054659697012094,0.34681021654010036,0.1615244947751605,0.49166528868473897,H
E3,24/08/2019 00:00:00,Cheltenham,Swindon,3.10,3.40,2.25,2.3104333874560488,0.6738688895659264,0.7638652228104955,0.23613477718950462,0,1.386181473086596,1.1033918473910407,0.31546716669688396,0.45807145532118254,0.22646137798193328,D
EC,24/08/2019 00:00:00,Chesterfield,Barrow,1.95,3.40,3.90,1.6538217735289953,1.3761746071825598,0.4037006123295334,0.05258422105195453,0.5437151666185119,1.312095407119928,1.3766897369879163,0.301875093802513,0.2289288638697586,0.4691960423277286,D
I2,24/08/2019 00:00:00,Cittadella,Spezia,2.40,3.25,2.90,2.286666335000392,1.1346334460915504,0.49866324795422057,0.2403088367649437,0.26102791528083574,1.4103729858970742,1.716875639850434,0.2320183404415392,0.20609816577374193,0.561883493784719,A
SC2,24/08/2019 00:00:00,Clyde,Falkirk,3.75,4.00,1.66,2.186600920826915,0.6852215383968276,0.680151949237985,0.31984805076201506,0,0.6192647882821217,0.711146251094259,0.22984551400021813,0.5665055326375764,0.2036489533622055,H
E3,24/08/2019 00:00:00,Colchester,Northampton,2.20,3.40,3.20,1.1165300965083687,1.1962974627562717,0.31054195850281524,0.25211023517474557,0.4373478063224391,1.530300121042082,1.1648330856573919,0.4332336760510148,0.4023233147190579,0.16444300922992727,H
E2,24/08/2019 00:00:00,Coventry,Gillingham,2.00,3.40,3.75,1.3308563259648822,0.43160720909680533,0.6223555420912961,0.2343234241346853,0.1433210337740186,1.5573095604898943,1.2895017709518715,0.2784563536842786,0.5541177598207124,0.16742588649500903,H
SC3,24/08/2019 00:00:00,Cowdenbeath,Annan Athletic,2.60,3.75,2.20,1.5524390162839532,0.9935170360415567,0.6844094457266243,0.0894629092954061,0.2261276449779696,1.6958388627693244,0.7398453120705566,0.7695167615718278,0,0.23048323842817234,H
I2,24/08/2019 00:00:00,Crotone,Cosenza,2.05,3.20,3.75,1.3581808701964657,0.6203084469790501,0.4903901214454598,0.3676829708588535,0.1419269076956868,1.0561201211289548,1.5159683745671628,0.28603860901796085,0.2957057260085904,0.4182556649734487,D
E1,24/08/2019 00:00:00,Derby,West Brom,2.37,3.40,2.87,1.6605008133174637,0.7737738937680856,0.4100146194354582,0.32537013277538823,0.2646152477891536,1.4171849414609134,1.4771203634265848,0.5811616255128256,0.0911068378130732,0.3277315366741014,D
F1,24/08/2019 00:00:00,Dijon,Bordeaux,2.62,3.10,2.80,1.1142043925988492,1.502338233621272,0.33494432964984866,0.165589064753623,0.49946660559652845,0.5158953154192808,1.5115238643817495,0.12576783443402184,0.16005962134218044,0.7141725442237976,A
E2,24/08/2019 00:00:00,Doncaster,Lincoln,2.75,3.30,2.50,2.0086202138277547,0.9878885075875184,0.5926702799976321,0.3167743233335417,0.09055539666882623,1.3687149360400428,0.7972145418072015,0.47899859263928474,0.12435665712004375,0.39664475024067153,H
SC2,24/08/2019 00:00:00,Dumbarton,Stranraer,2.05,3.60,2.87,1.597904303501248,1.2782446748689344,0.39758764857850387,0.23065738716743553,0.3717549642540607,0.992456484773973,1.6617660553846665,0.2725251009224341,0.07072925535471068,0.6567456437228552,H
SC1,24/08/2019 00:00:00,Dundee,Inverness C,2.37,3.10,3.10,0.7760477778787621,1.4569536246171721,0.23722290323239342,0.06497484656585772,0.6978022502017489,1.4362756522834212,1.741727120657789,0.4523329230739275,0.16914957997916563,0.37851749694690706,D
SC1,24/08/2019 00:00:00,Dunfermline,Dundee United,2.90,3.30,2.37,1.026070078916295,1.122881855011769,0.23018028579483654,0.2873419040315563,0.4824778101736072,1.16725851168326,0.8590792233087492,0.5123969222475048,0.17337678952720595,0.31422628822528925,A
SC2,24/08/2019 00:00:00,East Fife,Airdrie Utd,2.30,3.60,2.50,1.2338572669685612,1.7918338966944367,0.08029016631198829,0.3922903645114168,0.527419469176595,1.663315756484446,1.1837950447868624,0.5090768392694253,0.09681014751700535,0.3941130132135695,H
EC,24/08/2019 00:00:00,Eastleigh,Dag and Red,2.05,3.50,3.40,1.1620478214137624,0.7999733153753698,0.578172756029957,0.2046346353839204,0.21719260858612266,0.6944804872904391,1.2257912873072043,0.2843310741047176,0.2136644112129993,0.502004514682283,D
EC,24/08/2019 00:00:00,Ebbsfleet,Notts County,2.55,3.30,2.70,1.1622396395430978,2.0264956217815078,0.225491586859925,0.061550855939298675,0.7129575572007762,1.215824029312819,1.293782696775722,0.4048820510385227,0.09177847812971873,0.5033394708317586,D
I1,24/08/2019 00:00:00,Fiorentina,Napoli,4.75,3.75,1.72,0.5957581409184379,0.9510606538049043,0,0.6446974871135337,0.35530251288646636,2.0095319594406567,1.0608996914389714,0.5367914114814117,0.21760518233874676,0.2456034061798416,A
E2,24/08/2019 00:00:00,Fleetwood Town,Accrington,1.80,3.50,4.50,1.3458875764311014,0.9232127507334851,0.4103252616227009,0.5326399599240256,0.05703477845327359,1.0510110365322176,1.6702478507482632,0.16208111611602025,0.4500298816205103,0.3878890022634693,H
D1,24/08/2019 00:00:00,Fortuna Dusseldorf,Leverkusen,4.75,4.00,1.70,1.9988782885080552,1.6684014265747926,0.6981437174862457,0,0.3018562825137543,2.8846106312969613,1.4786008946649978,0.7396038885605096,0,0.26039611143949043,A
E1,24/08/2019 00:00:00,Fulham,Nottm Forest,1.65,3.75,5.50,1.8249987748589769,1.0975926101236944,0.6322080749151096,0,0.36779192508489045,0.7635714922471524,1.3031483935757646,0.09382926198274887,0.5903271731873692,0.31584356482988196,A
SP1,24/08/2019 00:00:00,Getafe,Ath Bilbao,2.60,3.00,2.90,1.765557492718118,0.7114597757176913,0.6421085687659969,0.2587190965115235,0.09917233472247944,0.5236012953504043,1.3305112945277084,0.2945849412701935,0.061814582656848534,0.6436004760729579,D
E3,24/08/2019 00:00:00,Grimsby,Port Vale,2.15,3.60,3.10,1.1258683375061973,0.9114563980368801,0.3011326123303139,0.5533087689245417,0.14555861874514456,0.7414554372262119,0.9513319707788626,0.07778193591627888,0.720350175284142,0.20186788879957893,H
EC,24/08/2019 00:00:00,Halifax,Fylde,3.10,3.40,2.25,1.308212269046145,0.34839489481291536,0.6338918018604621,0.28657707075244304,0.07953112738709478,1.2931427415911074,1.1131119776838572,0.4229659952280551,0.41160782282109065,0.16542618195085412,H
SC0,24/08/2019 00:00:00,Hamilton,Motherwell,3.50,3.40,2.05,1.5110729186812264,1.1800926631023654,0.5012977324907932,0.37055076404650006,0.12815150346270676,0.5873076899996607,1.2700062178124139,0.18078129198611143,0.4256362824078292,0.39358242560605944,A
D2,24/08/2019 00:00:00,Hannover,Greuther Furth,1.75,3.75,4.33,1.0075228992608163,1.1294061339060453,0.3044245468633424,0.2250360666541729,0.47053938648248483,1.4972103623528437,1.6474095496439032,0.3241752675652391,0.2541770837921875,0.4216476486425734,D
EC,24/08/2019 00:00:00,Harrogate,Stockport,2.05,3.50,3.50,0.9934278816956157,1.3046145009184404,0.23223504538086115,0.33694689007751927,0.4308180645416195,1.0000000391823125,1.0000002720446488,8.430917932503378E-08,0.9999997870543341,1.2863648657228956E-07,H
N1,24/08/2019 00:00:00,Heerenveen,Twente,2.10,3.50,3.25,1.3812835310086098,1.3820979623859195,0.288031170034431,0.5711186713110095,0.14085015865455955,2.5393753084801958,1.1914334474669608,0.8124214989012103,0.053194832873939696,0.13438366822484998,D
N1,24/08/2019 00:00:00,Heracles,Vitesse,3.30,3.60,2.05,1.5958621132714637,2.564539118173175,0.35440697864960713,0,0.6455930213503929,1.9614045728604832,1.445083020185288,0.4366676654345282,0.2429524964348039,0.3203798381306679,D
SC0,24/08/2019 00:00:00,Hibernian,St Johnstone,1.70,3.50,5.25,0.9022806390173327,0.6200250893233848,0.3708474434250822,0.38995477256668504,0.23919778400823288,0.25931503232932207,3.0499699809583456,0,0.1833433873682131,0.8166566126317869,D
D1,24/08/2019 00:00:00,Hoffenheim,Werder Bremen,1.85,3.60,4.20,1.5409599217029126,1.2987911330573465,0.4345965142863077,0.1942906056818924,0.37111288003179993,1.1293895493236974,1.2985269072675798,0.31676376820777746,0.36525296140029107,0.3179832703919314,H
E1,24/08/2019 00:00:00,Huddersfield,Reading,2.10,3.40,3.60,0.825344276373182,1.932589743522556,0.06531927302665846,0.10513940524938256,0.8295413217239591,0.9645380139320165,1.5829382647410977,0.0634376424753527,0.5083207553472306,0.42824160217741647,A
E1,24/08/2019 00:00:00,Hull,Bristol City,2.50,3.30,2.75,1.3873006705228426,1.2410808330311986,0.4799654927361965,0.22270525612545503,0.2973292511383483,1.4069490067038175,1.2791581286668179,0.43713053949400876,0.3393322674049737,0.22353719310101752,A
SC0,24/08/2019 00:00:00,Kilmarnock,Aberdeen,2.62,3.40,2.60,1.3874214804391223,0.901528584961581,0.48255222861628405,0.07290148366727621,0.4445462877164398,1.0479349900282025,0.8010861995846715,0.5032061746386303,0.07599883189411519,0.4207949934672545,D
G1,24/08/2019 00:00:00,Lamia,Panathinaikos,3.75,3.50,1.95,1.26207279728795,1.3129638766469043,0.46591810413885637,0.2480612593960971,0.2860206364650465,0.6216042530955603,1.0903528436680332,0.226372143402945,0.26767891490808926,0.5059489416889655,D
E3,24/08/2019 00:00:00,Leyton Orient,Crawley Town,2.15,3.30,3.40,1.1546361463937174,0.3900819793084564,0.5563192213741053,0.3854290355333688,0.05825174309252582,1.2845952226240325,1.898829844357839,0.1774259620392525,0.32169838185076716,0.5008756561099803,A
E0,24/08/2019 00:00:00,Liverpool,Arsenal,1.50,4.60,6.00,3.2980322155379853,0.7153342541396385,0.9390428537257081,0.06095714627429189,0,1.0483494308087815,1.223142655567675,0.5077261120818989,0.07278349410153669,0.4194903938165644,H
E3,24/08/2019 00:00:00,Macclesfield,Scunthorpe,2.80,3.50,2.37,1.4346083083257006,1.111331093892708,0.27546541846589545,0.4509967201510189,0.2735378613830855,1.038585991893796,2.8224569492506713,0,0.0816504449406388,0.9183495550593616,H
D1,24/08/2019 00:00:00,Mainz,Mgladbach,2.90,3.40,2.40,2.7099083366072785,1.6155442907801754,0.5706380557566569,0.25170927444631114,0.17765266979703173,1.3517531754728458,0.6984892431830354,0.538028463802364,0.14397972507180196,0.3179918111258341,A
SP2,24/08/2019 00:00:00,Malaga,Las Palmas,1.80,3.30,4.20,1.5733245937869846,0.7674320248550992,0.41227414860688005,0.2925642961850315,0.2951615552080884,0.7669154118459256,1.4519756590153376,0.08214369374458319,0.4738945614268619,0.44396174482855494,D
E0,24/08/2019 00:00:00,Man United,Crystal Palace,1.33,5.25,9.00,1.8271029511090529,1.0600115537611658,0.5389062956170894,0.23620203326391306,0.22489167111899758,1.652749184361074,1.3496417149087478,0.5309106635735602,0.06225182690672508,0.40683750951971465,A
E3,24/08/2019 00:00:00,Mansfield,Stevenage,1.80,3.60,4.33,1.9765505857563002,1.6226324740520368,0.3493318656433902,0.2694666766408257,0.38120145771578406,1.1286480296314498,1.087718596302742,0.2704845810446955,0.482117786551336,0.24739763240396834,D
E1,24/08/2019 00:00:00,Middlesbrough,Millwall,1.95,3.40,4.00,0.8073427148430112,0.6984198159345019,0.5249984490908641,0,0.4750015509091356,0.7481742658873881,1.7773602298524798,0.12571927575672057,0.27663290706515764,0.5976478171781219,D
E2,24/08/2019 00:00:00,Milton Keynes Dons,Peterboro,2.37,3.40,2.87,1.318183236052806,0.6983036659728292,0.703010338327016,0.16092259190957908,0.13606706976340494,1.0433184464972929,1.1709966123308897,0.44127522841997385,0.08734060442411533,0.4713841671559107,A
SP2,24/08/2019 00:00:00,Mirandes,Cadiz,2.70,3.10,2.70,1.0073470586805318,1.5129140715922433,0.09986434150563246,0.4300378118421667,0.4700978466522008,1.1331521952083239,0.9751339622480523,0.2492548294760895,0.44720341835098043,0.3035417521729302,A
E3,24/08/2019 00:00:00,Morecambe,Exeter,2.80,3.40,2.40,1.2130274004302275,0.984221414430737,0.3044887874661762,0.39191770806877224,0.3035935044650514,0.8379957107945109,0.6614252832826857,0.3228831924302434,0.5308040426513383,0.14631276491841821,A
E3,24/08/2019 00:00:00,Newport County,Crewe,2.37,3.40,2.87,1.296642023572315,0.5057982272201914,0.6030532478236155,0.3422900492354905,0.05465670294089406,1.3670584548828155,1.140648126706583,0.5721830565456881,0.18103432036151654,0.24678262309279528,H
