ThisDiv,Date,HomeTeam,Hwpg,Hdpg,Hlpg,Hgspg,Hgcpg,Hstfpg,Hstapg,Hsfpg,Hsapg,AwayTeam,Awpg,Adpg,Alpg,Agspg,Agcpg,Astfpg,Astapg,Asfpg,Asapg,RowValid,FTR,Over
E2,17/09/2013 00:00:00,Bristol City,0.14744277,0.26722062,0.58533657,1.1196915,1.8920527,4.965286,4.746558,11.686414,9.799518,Shrewsbury,0.1453648,0.5756437,0.27899134,1.2072152,1.6670824,4.708659,6.1858745,11.143202,13.906982,True,D,N
E1,18/09/2013 00:00:00,Reading,0.1922984,0.5547516,0.25294998,1.0178295,1.3264183,4.6172585,7.360516,8.951472,15.608218,Leeds,0.449164,0.3093956,0.24144037,0.9213398,0.8363844,3.3397634,4.801526,9.860651,14.351111,True,H,N
D1,20/09/2013 00:00:00,Mgladbach,0.6500485,0.16397716,0.1859745,2.2332375,0.9908894,5.5822287,5.007102,15.105023,15.632352,Braunschweig,0,1.743791E-07,0.99999976,0.47726575,3.0454679,4.045469,9.65914,12.704607,25.045465,True,H,Y
F1,20/09/2013 00:00:00,St Etienne,0.8058711,0.19412878,0,1.9883446,0.6353422,5.0517907,2.9074028,13.01362,8.097889,Toulouse,0.19603333,0.2862196,0.5177471,0.72321534,1.4582316,2.4877021,4.1958437,7.274585,13.836473,True,A,Y
E0,21/09/2013 00:00:00,Chelsea,0.8642739,0.13572614,0,2.0423577,0.73550576,8.672862,5.145364,19.033194,9.909411,Fulham,0.39556476,0.18822962,0.41620556,0.8331806,0.69482017,2.667321,7.76902,5.5970354,18.722778,True,H,N
EC,21/09/2013 00:00:00,Chester,0.22844778,0.21300799,0.5585443,0.652745,1.3455453,3.0873256,3.3765705,6.0960865,7.8506374,Grimsby,0.46493307,0.2478066,0.28726047,0.8881309,1.1384727,4.271052,6.9469333,8.744118,14.278396,True,D,N
I1,21/09/2013 00:00:00,Chievo,0.11545246,0.4122703,0.47227725,0.934928,1.4589833,3.3220408,4.718655,9.79551,12.464353,Udinese,0.4842203,0.04141425,0.47436556,1.7534995,1.5532598,4.0085874,4.8643827,10.459973,16.247679,True,H,Y
E0,21/09/2013 00:00:00,Newcastle,0.4511275,0.19943807,0.34943426,0.86036396,1.2943405,5.782058,3.8190246,15.652448,6.862089,Hull,0.26192993,0,0.73807,0.51744086,1.6561495,3.3261108,4.8579426,8.436541,11.756862,True,A,Y
E0,21/09/2013 00:00:00,Norwich,0.44376737,0.46524242,0.090990335,1.5379207,0.89645034,5.1082287,5.210202,11.375429,12.949639,Aston Villa,0.4243,0.23531583,0.34038424,1.8926272,1.7097805,4.5128636,5.5220127,8.873222,14.516035,True,A,N
EC,21/09/2013 00:00:00,Nuneaton Town,0.7320207,0.21793687,0.050042436,1.7374157,0.71722466,8.017455,4.5234447,13.733552,8.884175,Salisbury,0.27612275,0.25376195,0.47011527,0.7528031,1.1786826,2.4592137,5.016082,8.211208,9.762661,True,A,Y
SP1,21/09/2013 00:00:00,Valladolid,0.40897015,0.18806762,0.40296236,1.0102261,1.2346855,3.9918976,4.013918,12.5801325,13.746225,Ath Madrid,0.7452015,0.20784055,0.04695776,1.8748043,0.65315694,5.324347,3.9269538,13.679157,12.168475,True,A,N
SP1,21/09/2013 00:00:00,Vallecano,0.33165035,0.18590629,0.48244336,1.5773212,1.6339717,5.918203,3.46265,16.24727,10.394787,Barcelona,0.7074519,0.19565569,0.09689243,1.9830992,1.1218562,6.44416,4.6154513,13.384335,11.065224,True,A,Y
E2,21/09/2013 00:00:00,Walsall,0.38035688,0.4272242,0.1924189,1.6363326,1.3200784,6.1042757,5.0951567,11.916961,11.335152,Rotherham,0.5517493,0.26042598,0.1878249,1.6386191,1.1589108,6.2233195,4.564655,11.752456,9.184479,True,D,N
E0,22/09/2013 00:00:00,Man City,0.85355747,0.04746179,0.09898072,2.3839858,0.4767191,8.200405,4.083471,15.548985,8.62596,Man United,0.4794346,0.31109902,0.20946647,2.0870395,1.1911979,6.122633,6.588584,11.754546,13.570666,True,H,Y
F1,22/09/2013 00:00:00,Nice,0.51757085,0.36402783,0.118401304,1.9040941,0.97243387,4.4164977,2.8819404,13.41509,7.7009134,Valenciennes,0.08169849,0.25408912,0.66421235,0.40934274,1.3980446,3.0730028,3.9402323,9.9909525,14.214552,True,H,Y
F1,22/09/2013 00:00:00,Paris SG,0.67646986,0.3235302,0,1.7518685,0.4940697,7.1450014,2.9283316,21.593687,9.656871,Monaco,0.9935072,0.0022567024,0.0042360635,1.9882848,0.54546916,4.9105024,2.0286114,12.444449,10.508921,True,D,N
SP1,24/09/2013 00:00:00,Malaga,0.5207835,0.23099707,0.24821955,1.7552763,0.57564706,5.566675,4.568597,12.429365,13.865026,Almeria,0.00083421357,0.45748052,0.5416852,1.9872016,3.0740147,4.295983,6.6213,11.142395,17.226057,True,H,N
F1,24/09/2013 00:00:00,Marseille,0.60032743,0.15844008,0.24123254,1.2015108,0.66582996,3.7045708,2.7675385,12.85256,9.66926,St Etienne,0.38324276,0.37389347,0.2428638,1.349066,1.0073895,3.098314,3.584098,9.527615,11.306745,True,H,Y
EC,24/09/2013 00:00:00,Salisbury,0.6056524,0.2232275,0.17112021,1.6627672,0.8113164,4.065027,1.5518832,8.065284,4.9485397,Hyde United,0.10238,0.21284263,0.6847774,1.1891403,3.0985792,4.5998545,8.084085,8.345305,13.262679,True,H,N
SP1,26/09/2013 00:00:00,Getafe,0.49363562,0.2458245,0.26053986,1.4718376,1.1701294,4.917536,5.165584,12.797949,12.094514,Celta,0.3671167,0.040708452,0.59217477,1.2956923,1.6418519,3.7199283,5.6138144,10.154373,15.529159,True,H,N
I1,26/09/2013 00:00:00,Inter,0.31250954,0.3110771,0.37641332,1.5027771,1.6078799,5.081836,3.8166456,14.935558,10.625295,Fiorentina,0.7959989,0,0.20400113,2.593237,0.8821908,5.439868,4.185317,14.071679,13.730849,True,H,Y
F1,26/09/2013 00:00:00,Montpellier,0.44399765,0.48668754,0.06931475,1.2231376,0.69497716,3.4894555,2.8382707,12.71462,10.221381,Rennes,0.23592573,0.23152214,0.5325521,0.9163181,1.5430045,3.7574682,5.039493,8.56396,14.729593,True,D,N
E3,28/09/2013 00:00:00,Cheltenham,0.2594958,0.5929291,0.14757498,1.5628531,1.498075,4.968199,3.3727188,10.456162,7.8903522,AFC Wimbledon,0.26863906,0.19696555,0.5343954,0.8420009,1.3676262,5.1585712,3.8247511,10.625714,11.718834,True,H,N
E3,28/09/2013 00:00:00,Chesterfield,0.74012494,0.1570617,0.10281336,1.7337546,0.542204,6.299156,4.4703984,13.85205,9.409892,Mansfield,0.58629185,0.16711338,0.24659473,1.3708073,0.9913169,4.349025,3.5354834,9.045351,8.27941,True,A,N
E2,28/09/2013 00:00:00,Crawley Town,0.47153312,0.38505098,0.14341581,1.723028,1.2832036,8.146865,4.980419,16.493572,11.810895,Oldham,0.22955513,0.11851395,0.65193087,1.4361188,1.916021,4.660093,4.705805,11.044964,11.318036,True,H,N
SC0,28/09/2013 00:00:00,Inverness C,0.7002873,0.16689077,0.13282187,1.9421644,0.6657068,5.807209,2.914865,12.355889,8.362425,Hibernian,0.5903529,0.089093395,0.32055384,1.3737262,1.2603371,3.7508533,3.542178,7.9752073,7.768385,True,H,Y
E1,28/09/2013 00:00:00,Ipswich,0.7523003,0,0.24769968,2.1046221,0.9081017,5.72301,3.8745997,13.18397,9.060602,Brighton,0.26640743,0.5111937,0.22239892,0.67355084,0.5705855,4.0836167,3.916872,9.6271105,10.668371,True,H,N
SC0,28/09/2013 00:00:00,Kilmarnock,0.042428497,0.26103643,0.69653505,0.8570473,1.6354798,3.5012212,3.4437876,7.5996227,7.569202,Celtic,0.6484908,0.18052422,0.17098497,1.9270533,0.8794034,5.2249346,3.6909986,11.4853735,7.270888,True,A,Y
E1,28/09/2013 00:00:00,QPR,0.48799896,0.2691992,0.24280187,0.8360653,0.6481307,4.8221474,3.8946419,12.880576,9.1222925,Middlesbrough,0.1345444,0.36534694,0.50010866,1.1684223,1.8194202,4.2816753,5.75053,10.186122,12.889822,True,H,N
E1,28/09/2013 00:00:00,Reading,0.3426959,0.44040185,0.21690223,0.9799962,1.0668064,4.7776804,6.312914,10.344171,15.023432,Birmingham,0.33701473,0.058167953,0.6048172,1.1022745,1.6738101,3.7463892,4.359424,9.089252,12.832808,True,H,N
SP1,28/09/2013 00:00:00,Real Madrid,1,0,0,3.5506907,1.3116325,9.245407,4.5391674,22.495523,12.236315,Ath Madrid,0.8233744,0.17662561,0,1.9335122,0.47525072,5.3859167,3.5976453,13.678005,12.222985,True,A,N
I1,29/09/2013 00:00:00,Atalanta,0.2476572,0.28138405,0.47095874,0.8595474,1.1845044,3.1710732,3.464227,12.130191,12.638411,Udinese,0.39096063,0,0.6090393,1.6083771,1.6727387,3.8143358,4.890502,11.375839,15.622182,True,H,N
SP1,29/09/2013 00:00:00,Betis,0.4291932,0.4147744,0.15603237,1.5792791,0.79052407,5.93494,2.8648403,18.405237,8.861841,Villarreal,0.5987007,0.36246687,0.038832515,1.8129079,0.66656905,4.007564,2.1804826,11.537355,9.756024,True,H,N
D1,29/09/2013 00:00:00,Braunschweig,6.8517885E-08,0.3787106,0.6212895,0.37871075,1.3269386,4.841782,3.2425804,15.479351,13.479377,Stuttgart,0.38945952,0.06617703,0.5443635,1.1203226,1.5080845,4.7984242,5.615784,10.099637,15.8875885,True,A,Y
E1,01/10/2013 00:00:00,Blackpool,0.62241,0.32897508,0.048614934,1.0527067,0.4789116,3.550822,3.452761,9.964975,10.953529,Bolton,0.104853235,0.23930518,0.6558416,1.0709336,2.417764,4.385066,5.1006126,10.222491,14.399293,True,D,N
E1,01/10/2013 00:00:00,Brighton,0.59647584,0.26787812,0.13564599,2.0664806,0.77245945,4.1515403,3.5934799,12.882367,9.1445875,Sheffield Weds,0.10374983,0.41502678,0.48122326,0.9319132,1.674281,3.2943213,6.2441716,8.742535,13.9963665,True,D,N
E1,01/10/2013 00:00:00,Charlton,0.44763362,0.042782262,0.50958407,1.152386,1.162134,5.4523454,4.5446596,11.058748,10.839855,Nottm Forest,0.33557513,0.3875992,0.27682567,1.1534172,1.1709012,6.1421638,4.493906,13.502716,9.784055,True,D,N
E3,05/10/2013 00:00:00,Bristol Rvs,0.55842584,0.3784228,0.06315145,1.4679272,0.78887206,3.9446697,3.8497128,10.267847,10.775414,Fleetwood Town,0.5187124,0.054674197,0.42661336,0.9791663,0.8635829,3.9499815,3.387792,11.796202,9.67823,True,A,Y
E3,05/10/2013 00:00:00,Bury,0.4791403,0.23747317,0.2833866,1.8253653,1.1492498,5.43082,3.3352966,10.822668,9.295313,Newport County,0.28475782,0.4697367,0.2455055,1.1255898,1.1115451,4.679712,5.2314653,12.376014,10.116626,True,D,N
EC,05/10/2013 00:00:00,Cambridge,0.8728514,0.12714861,0,2.1783886,0.42776632,8.275603,5.018693,13.074845,9.775555,Hereford,0.2541895,0.30599096,0.43981957,1.4180077,1.3410512,4.747423,3.7031274,8.28102,9.179849,True,H,N
SP1,05/10/2013 00:00:00,Levante,0.05312351,0.70610493,0.24077152,0.47114208,0.8767362,3.885071,3.7363517,14.662921,13.185995,Real Madrid,0.5710864,0.3915138,0.037399795,1.7824844,1.1258435,5.9246197,5.395216,15.565364,13.3386135,True,A,Y
D1,05/10/2013 00:00:00,Leverkusen,0.89909226,0.05415561,0.046752214,2.6713068,0.88422984,7.514234,3.1328459,17.41456,10.024323,Bayern Munich,0.7563452,0.24365471,0,2.368731,0.6144161,6.147401,2.6349638,14.950922,9.669725,True,D,N
F1,05/10/2013 00:00:00,Lille,0.60158485,0.19017783,0.20823738,1.6349303,0.71315575,5.8547873,2.5240624,15.472297,6.263282,Ajaccio,0,0.6825491,0.3174508,0.5356526,1.1223859,2.5838597,7.197125,9.419903,17.947979,True,H,Y
SC0,05/10/2013 00:00:00,Ross County,0.5403845,0.10877332,0.35084218,1.7085164,1.4487796,6.03963,5.9132395,12.926616,9.808209,Aberdeen,0.29840127,0.42273226,0.27886644,1.5065348,1.0557902,4.023967,4.0747795,8.848946,8.0650215,True,H,N
EC,05/10/2013 00:00:00,Salisbury,0.68056124,0.18083766,0.13860105,1.72683,0.65717846,4.0527267,1.4469378,8.242828,4.5783997,Wrexham,0.18346994,0.116620354,0.6999096,1.0096492,1.7343477,3.6824613,6.7949653,7.477647,13.257604,True,H,Y
D1,05/10/2013 00:00:00,Schalke 04,0.44965166,0.22171749,0.32863083,1.939643,1.9897707,5.266522,3.6907716,15.532862,11.926445,Augsburg,0.27478364,0.03978021,0.68543607,0.68250847,1.3887222,4.1908555,5.041953,14.919773,12.485345,True,H,Y
D1,06/10/2013 00:00:00,Freiburg,0.24471585,0.4603627,0.2949215,1.2341603,1.1854831,3.9293075,5.2974153,11.0162525,12.073164,Ein Frankfurt,0.36994746,0.40006164,0.22999081,1.3448567,1.3854545,3.7464588,4.5525126,12.886131,12.791768,True,D,N
SP1,06/10/2013 00:00:00,Getafe,0.57182246,0.20786716,0.22031038,1.5167782,0.95283985,4.5848403,4.640179,13.056779,11.470247,Betis,0.057541788,0.29471698,0.64774114,1.058933,1.7114561,3.8550339,6.2271624,10.25516,16.370337,True,H,Y
I1,06/10/2013 00:00:00,Juventus,0.8661846,0.13381545,0,2.174142,0.63378197,8.279901,3.6828375,21.331734,8.721888,Milan,0.2570464,0.52093333,0.2220203,1.9156976,1.6119362,6.437923,4.4014344,14.84819,11.506266,True,H,Y
EC,08/10/2013 00:00:00,Kidderminster,0.6842376,0.19139367,0.12436876,1.8957909,0.77469087,7.1144466,4.996709,13.90923,9.222466,Forest Green,0.18335594,0.22057383,0.5960703,1.45784,2.088916,5.7413187,5.348153,10.110393,9.349779,True,H,Y
EC,08/10/2013 00:00:00,Lincoln,0.78224045,0.044324633,0.17343491,1.5052371,0.4598735,4.1772933,3.0742903,8.879524,6.5475183,Tamworth,0.2523729,0.22231828,0.5253087,0.9971632,1.8432217,4.8856144,6.8239713,9.77882,12.740866,True,D,N
EC,08/10/2013 00:00:00,Macclesfield,0.3831124,0.16055135,0.45633635,1.2324207,1.3491143,5.0543385,5.372701,10.88077,11.470786,Hereford,0.22645873,0.27260894,0.50093234,1.1918944,1.2324284,4.411986,4.134215,8.103589,9.703732,True,H,N
EC,12/10/2013 00:00:00,Nuneaton Town,0.5424041,0.2855283,0.17206757,1.7608875,1.1236322,7.1980486,5.320276,12.506057,9.491275,Braintree Town,0.533043,0.30417845,0.1627785,1.4474787,0.6882715,3.6738582,4.2542515,7.773739,9.514486,True,D,N
E3,12/10/2013 00:00:00,Oxford,0.21526465,0.31652728,0.46820793,0.8916793,1.3306954,3.6700408,4.0328574,9.458087,8.128018,Northampton,0.1768527,0.14914115,0.67400616,0.50435305,1.3482789,3.106437,3.7123218,8.836236,9.659793,True,H,N
E3,12/10/2013 00:00:00,Plymouth,0.45892128,0.21165067,0.32942793,0.59089047,0.83987314,3.5680912,4.1704383,9.437558,9.224958,Portsmouth,0.19202289,0.4877544,0.32022262,1.8269029,2.124051,4.2787066,5.414448,9.028626,11.186376,True,D,N
E3,18/10/2013 00:00:00,Southend,0.2421064,0.31329235,0.44460133,0.8189179,1.1276609,3.9788563,3.2716672,12.050931,6.8796363,Fleetwood Town,0.6226879,0.047209784,0.33010238,1.3698637,0.88220733,3.9568098,3.1217885,11.802302,9.645624,True,H,N
E2,18/10/2013 00:00:00,Swindon,0.6996044,0.26291394,0.0374817,2.2271423,0.7995208,6.068757,2.5702784,12.427556,6.489425,Notts County,0.055142906,0.25131607,0.693541,0.9135751,2.2290103,5.273773,7.521607,10.530408,15.27337,True,H,N
SC0,19/10/2013 00:00:00,Aberdeen,0.48325625,0.32601964,0.19072405,0.74892724,0.5480442,3.8569038,3.408439,9.464162,7.031979,Dundee United,0.28791335,0.6073013,0.10478539,1.1625037,0.92421156,4.943165,6.1213894,10.396015,12.934198,True,H,N
E2,19/10/2013 00:00:00,Crawley Town,0.5787465,0.29624507,0.12500846,1.6302278,1.0791204,6.96407,4.5191145,15.444206,11.154034,Bradford,0.38662595,0.44444054,0.16893347,1.3010511,0.94354814,2.9658062,5.0448475,9.92291,12.110279,True,H,N
E2,19/10/2013 00:00:00,Crewe,0.32567942,0.2558463,0.41847432,1.2245078,1.9448868,3.6486526,6.136298,7.109818,12.693511,Bristol City,0,0.529502,0.47049806,1.5035306,2.2322905,4.6188345,6.2061048,11.21731,12.900425,True,H,N
EC,19/10/2013 00:00:00,Dartford,0.39496452,0.18460844,0.420427,1.1802725,0.97925824,5.693207,5.8383417,9.419081,11.235012,Hyde United,0.06930154,0.14407425,0.7866242,0.9237476,3.053535,3.923078,7.5654526,7.6901045,12.388334,True,H,Y
F1,19/10/2013 00:00:00,Montpellier,0.43262017,0.5162012,0.051178616,1.620262,0.6510904,4.414715,2.9190621,14.0507345,11.06582,Lille,0.40085414,0.40008593,0.19905993,1.1844857,0.75610656,4.814244,3.2488801,13.271569,10.371066,True,A,N
E3,19/10/2013 00:00:00,Morecambe,0.53437513,0.36346817,0.10215666,1.9840652,1.3974242,5.678067,3.9973993,12.459437,10.471619,AFC Wimbledon,0.2332498,0.17101823,0.59573185,0.6917467,1.2798641,4.742476,3.94024,10.055676,11.360667,True,D,N
SC0,19/10/2013 00:00:00,Motherwell,0.76657903,0.05614596,0.17727493,2.0251696,1.067639,5.659865,4.179953,12.964865,10.479193,Hearts,0.062312257,0.26490203,0.67278576,0.5017454,1.4055761,3.1967885,4.5945573,7.01184,11.822278,True,H,Y
EC,19/10/2013 00:00:00,Tamworth,0.38690415,0.20383047,0.4092655,1.0742791,1.2240617,5.374179,5.320251,10.455186,10.129483,Luton,0.28585956,0.45725057,0.25688988,1.4271752,1.0903264,4.7330604,4.384041,8.55976,8.742073,True,A,Y
E3,19/10/2013 00:00:00,Torquay,0.3012105,0.30884543,0.38994402,1.4739056,1.9690571,5.7540164,4.0127068,12.200309,9.264442,Mansfield,0.63956577,0.14559397,0.2148404,1.2831801,0.8237858,4.1753087,4.0123544,8.821846,10.258086,True,D,N
E2,19/10/2013 00:00:00,Tranmere,0.086063996,0.36081618,0.5531198,1.0331712,1.9836061,3.621431,6.47205,10.380115,13.702062,Leyton Orient,0.6398253,0.2632844,0.096890256,1.7570558,0.66582304,3.9451213,5.1482754,8.405845,12.045989,True,A,Y
E1,20/10/2013 00:00:00,Leeds,0.3890777,0.16630761,0.44461477,1.1984249,1.253962,4.7413917,4.84275,13.966825,10.505955,Birmingham,0.2572902,0.050655674,0.6920541,0.8875185,1.7883362,3.8720915,4.2973537,10.25571,12.559905,True,H,Y
I1,20/10/2013 00:00:00,Livorno,0.34055272,0.36530817,0.29413903,1.0466626,0.9536955,3.3409789,4.272427,10.574503,17.412354,Sampdoria,0,0.6097764,0.3902235,0.94551057,1.5289736,3.1513798,4.7561393,12.146495,12.377561,True,A,Y
F1,20/10/2013 00:00:00,Lyon,0.3780908,0.39431316,0.22759597,1.2789915,0.5264473,4.0801888,3.785179,12.672587,9.686149,Bordeaux,0,0.6519411,0.34805885,1.1341972,1.4822559,3.9291475,5.181512,12.0099535,13.099131,True,D,N
E2,22/10/2013 00:00:00,Milton Keynes Dons,0.6707568,0.28211984,0.0471234,2.2196372,1.0146048,6.5307236,3.4374332,15.950939,9.590211,Carlisle,0.22325012,0.42357782,0.35317203,1.0829895,1.459558,3.2963717,5.6096053,8.371486,13.480671,True,A,N
E3,22/10/2013 00:00:00,Oxford,0.3496771,0.27620772,0.37411517,1.1017623,1.0233824,3.8154278,3.2090797,9.444613,7.9154277,Exeter,0.44480932,0.30808854,0.24710217,1.4841988,1.1309831,3.9217448,5.876487,10.107274,16.383902,True,D,N
E2,22/10/2013 00:00:00,Peterboro,0.7998857,0.08078794,0.11932633,1.3289216,0.6152347,3.9992204,6.3190703,10.208957,13.439679,Sheffield United,0.040531088,0.042865586,0.9166033,0.63707465,2.2083817,3.8242393,5.505778,9.174847,10.525022,True,D,N
E1,26/10/2013 00:00:00,Bolton,0.16389431,0.59426785,0.24183786,1.0303004,1.0661912,4.96257,4.616763,15.677006,11.456324,Ipswich,0.043368306,0.55252874,0.40410295,1.0704252,1.6254796,5.023333,4.276136,11.971846,10.761149,True,D,N
E2,26/10/2013 00:00:00,Bradford,0.62081057,0.1720632,0.2071264,2.0401757,0.78587675,6.8068104,3.5663366,14.488017,9.6045685,Wolves,0.6835853,0.11298547,0.20342915,1.6629982,0.80416423,4.2898655,4.6084194,10.914987,9.866646,True,A,Y
E2,26/10/2013 00:00:00,Brentford,0.54042125,0.118869044,0.34070963,1.2457237,0.9155203,5.300665,2.625398,12.53105,6.4197173,Shrewsbury,0.035848044,0.5045254,0.4596267,0.9072043,1.5373046,4.135083,5.3512135,11.282659,13.44233,True,H,N
D1,26/10/2013 00:00:00,Mainz,0.28167924,0.3064205,0.41190022,1.3868744,1.7595989,3.7778828,5.54069,12.883403,13.090719,Braunschweig,0.2943209,6.628688E-08,0.7056791,1.0639547,2.4020596,3.4607332,6.994588,10.838913,19.485662,True,H,N
SP1,26/10/2013 00:00:00,Malaga,0.53977036,0.104045995,0.3561836,1.5300359,0.5294391,5.389115,4.40291,13.697954,12.618382,Celta,0.2622451,0,0.737755,1.0759565,1.805315,3.1413698,6.334028,8.593382,16.698626,True,A,Y
E0,26/10/2013 00:00:00,Man United,0.388826,0.33050212,0.28067186,1.2840607,0.7605205,5.860728,3.9640677,13.958017,9.9419,Stoke,0.20499256,0.13582455,0.6591827,0.6137864,1.1815377,3.815231,6.1705456,11.217386,15.011613,True,H,Y
E2,26/10/2013 00:00:00,Tranmere,0.074331135,0.27902085,0.646648,0.85971564,2.3563144,3.3025675,6.1676493,9.451021,13.60045,Milton Keynes Dons,0.25625926,0.20747449,0.5362662,1.2546927,1.4435055,4.8863015,4.076958,11.377299,10.834248,True,H,Y
F1,26/10/2013 00:00:00,Valenciennes,0.23508331,0.26561397,0.49930254,1.1742113,1.2784884,5.104505,3.8151498,13.545494,9.403259,Evian Thonon Gaillard,0.20133244,0.039897893,0.75876963,0.72511864,2.1704457,2.7658553,5.0034184,9.966442,11.957318,True,A,N
E2,26/10/2013 00:00:00,Walsall,0.34741867,0.3774699,0.2751115,1.2922237,1.3552486,5.0333714,3.9991784,13.478577,9.487396,Coventry,0.29762867,0.339077,0.36329427,1.5241036,1.4714141,4.3500776,4.7610497,12.743846,11.266786,True,A,N
SP1,27/10/2013 00:00:00,Sevilla,0.61147785,0.13990872,0.2486134,2.4001722,1.5031929,5.978207,4.534722,16.982504,12.51929,Osasuna,0.21858718,0.05576225,0.72565067,0.9172758,1.8848783,4.947078,4.463691,12.818407,13.074043,True,H,Y
SP1,27/10/2013 00:00:00,Sociedad,0.28921857,0.56437933,0.14640212,1.7323004,1.2554138,5.2957315,4.644937,14.896867,12.677044,Almeria,0.00038031756,0.20856513,0.7910546,1.189759,2.4899712,3.613112,6.545133,10.01762,18.26426,True,H,Y
SC0,27/10/2013 00:00:00,St Johnstone,0.5934528,0.26008046,0.1464667,2.0260146,0.6057235,6.0651197,2.9114232,13.019751,7.045621,Motherwell,0.39206228,0.19458877,0.41334906,1.1090255,1.3428819,3.0174694,3.9401147,8.369066,11.477904,True,H,N
I1,30/10/2013 00:00:00,Milan,0.72671515,0.11422844,0.1590564,1.5354346,0.6549804,6.084495,2.6179123,17.599966,10.082331,Lazio,0.05957674,0.26708806,0.6733352,0.8758694,1.9265476,4.0112753,5.2072697,12.22841,15.939119,True,D,N
SP1,30/10/2013 00:00:00,Osasuna,0.26396877,0.22552465,0.5105066,0.58493274,1.1649384,3.5976312,3.8461916,12.613208,11.608725,Vallecano,0.33017898,0.046673216,0.6231478,0.7744911,2.4372387,4.7516046,5.1616216,12.58009,12.056605,True,H,Y
SP1,30/10/2013 00:00:00,Real Madrid,0.8513343,0,0.14866568,2.8571858,1.0910174,9.817465,4.0467877,22.719557,11.07643,Sevilla,0,0.5868137,0.41318628,1.1827493,1.7372527,3.8135805,5.16171,12.628911,15.9826765,True,H,Y
E0,02/11/2013 00:00:00,Arsenal,0.7550388,0.114837214,0.13012385,2.3797882,1.0277098,8.610963,4.2707996,16.572525,9.799601,Liverpool,0.5161826,0.44046548,0.043351952,2.2654119,1.1904172,7.119466,5.6026506,15.109871,15.085198,True,H,N
E1,02/11/2013 00:00:00,Birmingham,0.37519267,0.21769807,0.40710935,1.7781779,1.0402406,4.906936,3.8530343,11.389972,8.770877,Charlton,0.24748336,0.37562898,0.3768877,1.1488374,1.3445115,3.0506456,4.5747156,9.205402,13.44389,True,A,N
E1,02/11/2013 00:00:00,Blackburn,0.46801996,0.26293704,0.26904318,1.4443542,0.73869497,4.297305,3.278718,13.801872,9.636406,Middlesbrough,0.101593986,0.24539477,0.6530113,1.180323,2.0904334,4.524827,5.378219,12.653936,13.078721,True,H,N
E0,02/11/2013 00:00:00,Fulham,0.26736793,0.15611029,0.57652175,1.0162536,1.696043,5.303874,6.319833,11.638183,16.395645,Man United,0.49559158,0.18747583,0.31693262,1.8679371,1.6711099,5.5565157,5.2103963,12.484481,12.801116,True,A,Y
E2,02/11/2013 00:00:00,Gillingham,0.39679277,0.24389814,0.35930908,1.2552727,1.217789,5.126427,4.5228477,11.459377,13.364184,Carlisle,0.3474496,0.37345725,0.27909312,1.0731696,1.1576965,3.0461085,5.171662,8.424396,13.6067,True,H,N
E3,02/11/2013 00:00:00,Hartlepool,0.45608497,0.07602137,0.4678936,1.1970066,1.1831974,3.7984192,4.7247286,8.317235,11.241316,Dag and Red,0.32547718,0.4047906,0.2697322,1.2234344,1.467349,3.129894,4.3889513,8.3410845,10.5670595,True,H,Y
E2,02/11/2013 00:00:00,Peterboro,0.7037119,0.19130889,0.10497921,1.1691396,0.5412624,3.8482416,5.4636664,10.094439,12.387865,Leyton Orient,0.6043515,0.16961625,0.22603215,1.9919086,0.9327252,3.7132118,4.908207,8.204359,10.594674,True,A,Y
E3,02/11/2013 00:00:00,Plymouth,0.32120842,0.4267814,0.25201014,0.5355563,0.7558897,3.4228919,3.2504938,9.673603,10.09696,Northampton,0.13555138,0.08248329,0.78196543,0.6601027,1.6553113,2.6884794,3.720152,7.9747324,9.70054,True,H,N
E3,02/11/2013 00:00:00,Portsmouth,0.5972895,0.043117415,0.35959312,1.3931997,0.77778435,2.7320774,3.3096335,7.3271184,9.358859,Exeter,0.39134035,0.39126074,0.21739891,1.3057885,0.9950317,3.5674136,5.1053147,9.188152,14.858208,True,H,Y
EC,02/11/2013 00:00:00,Woking,0.19351381,0.4571855,0.34930074,1.0046225,1.4510075,6.385768,4.8904123,10.419124,9.177074,Grimsby,0.39403927,0.2626139,0.34334686,0.81874585,0.8518723,3.9400597,5.926217,8.145181,12.683973,True,A,Y
E2,02/11/2013 00:00:00,Wolves,0.65423363,0.14654794,0.19921845,1.8268857,0.8653921,5.484223,3.779477,13.5320835,12.477485,Stevenage,0.2530661,0.18472448,0.56220937,0.9058271,1.5192764,2.713784,4.982624,8.405396,13.452259,True,H,N
SP1,03/11/2013 00:00:00,Ath Madrid,0.76014376,0.10093717,0.13891904,2.9342072,0.83874863,7.191392,2.0525157,16.009535,7.9135947,Ath Bilbao,0.34680542,0.16288605,0.49030855,1.1860895,1.5984508,3.2759733,4.715415,9.854248,14.790485,True,H,N
E2,05/11/2013 00:00:00,Carlisle,0.31397006,0.124616966,0.56141293,1.1928705,2.2556353,4.537852,6.0463157,10.590258,12.57447,Wolves,0.72820246,0.09705363,0.17474402,1.7105184,0.86550456,4.4911785,4.764813,11.754707,10.403548,True,D,Y
