ThisDiv,Date,HomeTeam,Hwpg,Hdpg,Hlpg,Hgspg,Hgcpg,Hstfpg,Hstapg,Hsfpg,Hsapg,AwayTeam,Awpg,Adpg,Alpg,Agspg,Agcpg,Astfpg,Astapg,Asfpg,Asapg,RowValid,FTR,Over
D1,07/12/2013 00:00:00,Ein Frankfurt,0.083978064,0.4969964,0.41902545,1.496661,1.7876635,4.81932,5.3513904,12.716311,12.003988,Hoffenheim,0.2968824,0.21625057,0.48686704,1.9432179,2.2780988,3.9827838,5.5473814,10.46141,14.5778675,True,A,Y
E1,07/12/2013 00:00:00,Sheffield Weds,0.35990766,0.3135974,0.32649502,1.7600785,1.4285223,5.0877433,4.3588524,12.078043,11.569271,Nottm Forest,0.3392936,0.42869624,0.23201025,1.5585953,1.3354369,5.8690042,4.414391,13.148578,13.554367,True,A,N
E0,07/12/2013 00:00:00,Southampton,0.53008986,0.2599939,0.20991616,1.8580294,0.9664551,6.208664,2.6798058,16.002523,7.825736,Man City,0.3660208,0.13457395,0.4994052,1.5714706,1.575462,6.29545,3.2687933,16.59793,9.956621,True,D,N
SC0,07/12/2013 00:00:00,St Johnstone,0.6966726,0.19404764,0.10927969,2.2075248,0.61366117,6.008225,2.6649806,12.874547,7.4307404,Aberdeen,0.33298606,0.24381469,0.42319924,1.2829303,1.1074269,4.074688,4.156277,8.809696,9.328896,True,A,N
F1,08/12/2013 00:00:00,Toulouse,0.47429594,0.32582107,0.19988294,1.7347146,1.3981676,4.898524,4.7940483,15.166482,10.809179,Montpellier,0,0.4542739,0.5457262,0.8793149,2.0159042,2.9811275,5.194301,8.449798,12.952314,True,D,N
E0,09/12/2013 00:00:00,Swansea,0.2946584,0.4464723,0.2588693,1.8540564,1.3493102,5.540185,4.0125103,13.699971,10.787013,Hull,0.1694264,0,0.83057356,0.68780303,2.0303023,2.6881816,5.442752,8.7997,15.053199,True,D,N
EC,10/12/2013 00:00:00,Cambridge,1,0,0,2.3745272,0.18780613,8.095372,4.725259,12.5507145,9.115218,Macclesfield,0.22385073,0.16600074,0.61014855,1.403328,1.8552532,5.8598385,6.1136026,9.70377,11.144217,True,H,Y
E2,14/12/2013 00:00:00,Bristol City,0.11495088,0.47492376,0.4101254,1.0973711,1.4673307,3.8769755,3.2111032,11.75389,9.042234,Rotherham,0.60679525,0.15991251,0.23329234,1.8049823,0.82674694,4.5386863,4.7867002,10.35018,11.40575,True,A,Y
E3,14/12/2013 00:00:00,Burton,0.46822286,0.15977828,0.3719989,1.0360583,0.9111856,5.429581,3.51982,13.163728,9.301693,York,0.12341064,0.43702716,0.4395622,1.1743433,1.5726718,4.4571543,4.1463137,9.664022,10.873573,True,D,N
E3,14/12/2013 00:00:00,Bury,0.30689082,0.4187682,0.27434096,1.0561302,1.0165528,4.484657,2.6460447,10.1553955,7.0899653,Northampton,0.0944086,0.16498703,0.7406044,0.45974728,1.4819088,2.0701604,4.3110027,7.0634933,9.871671,True,D,N
E1,14/12/2013 00:00:00,Huddersfield,0.4726781,0.29193628,0.23538564,1.8012884,1.4012005,3.903275,4.2851367,13.624576,13.490457,Reading,0.35359266,0.30893114,0.33747625,1.5268035,1.6687346,3.5012667,6.352023,10.403517,16.551683,True,A,N
E0,14/12/2013 00:00:00,Hull,0.5277713,0.28280517,0.18942365,1.037569,0.5312986,3.3177192,3.2163606,13.601947,11.297406,Stoke,0.12647201,0.23291492,0.64061314,1.0677027,2.1664817,3.7896547,6.8650627,9.361882,16.949121,True,D,N
EC,14/12/2013 00:00:00,Kidderminster,0.82925963,0.09341375,0.07732663,2.8297892,1.1403966,8.116055,5.040717,14.562942,9.774387,Alfreton Town,0.30000556,0,0.6999945,0.92404026,1.9869579,4.24135,8.091619,10.920584,12.911296,True,A,Y
SC0,14/12/2013 00:00:00,Ross County,0.40198997,0.041099023,0.55691093,1.3598443,1.8277764,4.6679296,5.8852353,10.719411,12.741667,Motherwell,0.43660963,0.11412097,0.4492694,1.1117498,1.2501377,2.7499576,4.1118965,8.937563,11.693947,True,A,Y
E2,14/12/2013 00:00:00,Sheffield United,0.2990816,0.3883363,0.31258214,1.2418468,1.1358936,5.142037,2.8307827,12.413826,6.631188,Swindon,0.24922654,0.235586,0.5151875,1.2365019,1.3124945,4.1157355,4.2797832,10.524482,11.454008,True,H,N
E2,14/12/2013 00:00:00,Shrewsbury,0.4439734,0.3348936,0.221133,1.2898213,0.7863949,4.901232,4.0358076,11.057437,11.623885,Walsall,0.33200774,0.45403418,0.21395808,1.0266161,0.6718492,3.95278,3.0105312,9.913299,9.654649,True,A,N
I1,15/12/2013 00:00:00,Napoli,0.6069942,0.25085065,0.14215522,2.1232169,0.9628644,6.982624,3.9947915,16.75599,12.39628,Inter,0.3279671,0.5639057,0.10812716,2.2041557,0.9906312,5.6263833,4.6599884,15.507586,11.968525,True,H,Y
E0,15/12/2013 00:00:00,Norwich,0.4887923,0.24943411,0.26177356,1.3330572,0.94922394,4.8431506,4.633895,14.924892,13.475882,Swansea,0.3886709,0.031439833,0.57988924,0.91973084,1.4046259,5.053611,4.716762,12.827436,13.462313,True,D,N
I1,15/12/2013 00:00:00,Parma,0.35392627,0.39443937,0.25163436,1.4960798,1.3820522,4.803006,4.696151,12.621138,12.576672,Cagliari,0,0.48349917,0.51650095,0.5505263,1.4071585,2.520876,4.0839663,12.290713,13.7469015,True,D,N
F1,21/12/2013 00:00:00,Bastia,0.67949975,0.16338219,0.15711805,1.5068257,0.6854814,4.3988466,2.7941034,10.945673,9.044251,Montpellier,0,0.55377525,0.4462248,0.86517805,1.7969824,2.9539487,4.982124,8.963756,13.214616,True,D,N
SP1,21/12/2013 00:00:00,Betis,0.26748002,0.40680668,0.3257132,1.2387323,1.3500521,5.573598,3.9774094,15.82875,9.512738,Almeria,0.28442192,0.08556835,0.6300097,1.0807308,2.075873,3.376741,5.8109927,8.841822,17.29257,True,A,N
E1,21/12/2013 00:00:00,Birmingham,0.17010483,0.50675154,0.32314363,1.418402,1.1432031,4.642081,4.6467524,11.110108,11.086133,Nottm Forest,0.44271508,0.3794271,0.17785777,1.5218849,1.1544702,5.1170034,4.1693745,12.281984,13.715537,True,D,N
D1,21/12/2013 00:00:00,Hamburg,0.27874202,0.16138306,0.5598749,1.3757288,1.710706,6.8899136,5.026912,16.039211,13.199614,Mainz,0.235455,0.24986736,0.5146776,1.4374437,2.273256,4.5831385,5.555655,12.298635,16.119555,True,A,Y
E3,21/12/2013 00:00:00,Hartlepool,0.53432554,0.16711432,0.29856014,1.2654481,0.88173217,4.5023217,4.280773,9.239123,9.930323,Burton,0.64186525,0.066249296,0.29188555,1.259001,1.1699716,3.624462,3.9128792,8.779886,11.1973095,True,D,N
EC,21/12/2013 00:00:00,Hereford,0.34177783,0.34967014,0.30855215,1.1360048,1.1780425,5.1925015,4.288338,10.37257,8.066153,Cambridge,0.26171535,0.5819409,0.15634376,0.89893204,0.7935604,4.7750945,4.848315,9.916967,9.192562,True,H,N
D1,21/12/2013 00:00:00,Nurnberg,0.07391791,0.51460755,0.4114746,0.78507245,1.8878616,5.217087,6.2896795,12.824503,16.80425,Schalke 04,0.40689126,0.24661537,0.34649345,1.7835292,1.8184196,4.909428,5.951034,10.868614,15.513332,True,D,N
E2,21/12/2013 00:00:00,Oldham,0.4131445,0.38821787,0.19863774,1.1713115,0.8716322,5.1265516,2.5746162,13.201019,7.789639,Colchester,0.090790495,0.5891154,0.3200941,1.1479117,1.5280089,3.3235247,6.849905,8.890747,16.724262,True,A,N
E2,21/12/2013 00:00:00,Peterboro,0.5762434,0.105254896,0.31850177,0.9344049,0.7700377,2.9167106,5.332496,9.091659,12.727375,Bradford,0.3095496,0.52123433,0.16921614,1.2748952,1.0412062,2.9397469,5.411909,10.6090355,13.997009,True,H,Y
D1,21/12/2013 00:00:00,Werder Bremen,0.21216197,0.302606,0.48523197,1.2213492,2.804744,4.6304164,6.2723546,13.45528,15.785633,Leverkusen,0.7437971,0.032822467,0.2233804,1.3630234,0.62991846,4.169508,4.3572316,11.195341,14.756679,True,H,N
E0,21/12/2013 00:00:00,West Brom,0.20897333,0.30733347,0.4836932,1.4705484,1.6776148,4.7153907,4.3647494,13.663658,11.635024,Hull,0.12043883,0.15814015,0.721421,0.7288315,1.9216237,2.5442984,4.963589,8.906188,14.573979,True,D,N
E1,21/12/2013 00:00:00,Yeovil,0.27062944,0.2414615,0.48790917,0.85198,1.0994465,4.7777405,5.3613434,13.645211,15.963763,Blackburn,0.08736751,0.4187793,0.49385315,0.95652145,1.7134289,3.846549,4.5509677,12.945621,13.349521,True,A,N
E0,23/12/2013 00:00:00,Arsenal,0.7160772,0.21447217,0.069450654,1.9862553,0.6264806,6.7792215,3.9256403,14.538291,10.463268,Chelsea,0.45070702,0.19615784,0.35313514,1.853663,1.5025824,5.594982,4.0214143,16.107784,11.804563,True,D,N
SC0,26/12/2013 00:00:00,Aberdeen,0.66013974,0.1251285,0.21473178,1.5133369,0.6775912,4.3192654,3.476696,10.241313,8.348023,Motherwell,0.5187734,0.09747777,0.38374874,1.2128553,1.242093,3.0780995,4.1808834,10.628867,12.314608,True,A,N
E3,26/12/2013 00:00:00,AFC Wimbledon,0.43199027,0.37279114,0.19521864,1.4201525,0.8617162,3.9464447,3.4396205,9.886049,8.778539,Southend,0.49877596,0.082119584,0.41910452,1.1946038,1.0077434,4.3227763,4.7685246,8.745892,12.260135,True,A,N
E3,26/12/2013 00:00:00,Chesterfield,0.5129603,0.3155617,0.17147797,1.2468035,0.61516225,4.573382,3.647719,11.37388,8.274024,Hartlepool,0.18674397,0.39670283,0.41655326,1.1728628,1.2677543,4.297675,3.622098,9.282857,10.514308,True,D,N
E2,26/12/2013 00:00:00,Colchester,0.2966031,0.2723471,0.43104985,0.99432033,1.6233461,5.762804,5.8167853,13.007338,12.763955,Stevenage,0.273746,0.20478529,0.5214687,1.1457329,1.6099565,3.2888613,4.1904025,8.726334,11.376674,True,H,Y
E2,26/12/2013 00:00:00,Coventry,0.4827937,0.1990994,0.31810686,2.0616486,2.2042232,6.36913,3.8101525,13.824067,7.273846,Peterboro,0.3883067,0.22232428,0.3893691,1.7653879,1.4020561,5.383619,5.9231963,11.465865,11.706791,True,H,Y
E0,26/12/2013 00:00:00,Norwich,0.4219463,0.35207984,0.22597402,1.2594663,0.92812514,4.4228287,4.0773897,15.184093,12.832272,Fulham,0.21926261,0.029196378,0.75154096,0.8193264,2.2589748,1.9743003,8.058423,7.363999,22.194197,True,A,Y
E1,26/12/2013 00:00:00,Nottm Forest,0.28237325,0.44791636,0.2697104,1.2663337,1.1271868,4.9194555,3.4586272,16.32109,10.481654,QPR,0.35893098,0.37486887,0.26620013,1.0006822,0.86612165,3.2151875,3.6454527,11.534182,11.56117,True,H,N
E3,26/12/2013 00:00:00,Oxford,0.3978142,0.3415739,0.26061192,1.1029067,0.726339,3.9182665,2.8233838,9.387392,6.3831143,Plymouth,0.16918874,0.2518693,0.57894206,0.7110694,1.2949647,4.855688,4.7518935,10.743288,10.165138,True,A,Y
EC,26/12/2013 00:00:00,Wrexham,0.6322314,0.19821653,0.16955204,1.7485322,1.0291622,3.7792785,2.7257807,8.644193,6.111777,Alfreton Town,0.4102076,0,0.58979243,1.252764,1.9096193,5.1123915,7.9507284,11.314259,13.3977375,True,A,Y
E3,26/12/2013 00:00:00,Wycombe,0.22536285,0.39151707,0.38312012,1.1978048,1.3555621,3.5268762,3.6063118,6.56873,7.651284,Newport County,0.21186273,0.54260576,0.24553145,0.70912343,0.9656085,2.9256818,3.8591697,9.389845,9.244418,True,A,N
EC,28/12/2013 00:00:00,Aldershot,0.5991098,0.16177261,0.2391176,2.7435734,1.3884106,6.4375033,3.0638633,10.720396,6.0854225,Welling United,0.3572866,0.30160925,0.34110415,1.3621637,1.463295,4.2772236,5.5032196,8.628812,10.242346,True,H,Y
E1,29/12/2013 00:00:00,Barnsley,0.1515649,0.46219525,0.3862399,0.88119924,1.7275456,5.3414803,4.79539,15.542865,13.026675,Derby,0.62135905,0.20847586,0.17016505,1.9704225,0.9540471,5.0226283,4.106024,10.432521,14.552302,True,A,Y
E1,29/12/2013 00:00:00,Blackburn,0.53777117,0.3221652,0.14006366,1.2145061,0.57615274,4.870824,2.5610921,13.475893,9.037264,Birmingham,0.40355578,0.23371759,0.36272663,1.1839937,1.1573236,3.7167358,5.010735,10.789545,15.576163,True,A,Y
E1,29/12/2013 00:00:00,Blackpool,0.38264307,0.38473436,0.23262252,1.1772971,1.0394578,3.6074405,2.6913042,12.161577,11.856259,Brighton,0.39181235,0.34231308,0.26587445,1.0312413,0.8844537,3.6543167,3.4353063,11.477723,12.999373,True,A,N
SC0,29/12/2013 00:00:00,Hibernian,0.12147009,0.586321,0.29220885,0.61850125,0.9341489,3.755862,3.238803,9.389864,7.985609,Kilmarnock,0.34955898,0.15323865,0.49720228,1.5945523,1.3583665,4.045126,5.3004174,9.982653,10.764704,True,H,Y
E1,29/12/2013 00:00:00,Huddersfield,0.34299794,0.34257242,0.31442976,1.4152597,1.3096342,4.5455112,4.422769,17.160213,12.812735,Yeovil,0.16914122,0.27464575,0.5562131,0.9409217,1.6878108,3.6640916,5.990761,11.958304,18.979515,True,H,Y
SC0,29/12/2013 00:00:00,Inverness C,0.6363127,0.029194767,0.33449253,2.058614,1.2645209,5.336254,3.1219664,11.976278,8.54899,Celtic,0.86730397,0.1326961,0,2.7028959,0.6110911,6.749574,2.7692494,15.291868,5.5851707,True,A,N
E1,29/12/2013 00:00:00,Wigan,0.43109864,0.34420982,0.22469153,1.333707,1.1720378,4.2499866,3.8675628,13.657492,10.879247,Burnley,0.3496663,0.3353032,0.31503046,1.2217536,1.045963,3.95933,4.163623,10.756065,15.37051,True,D,N
E2,29/12/2013 00:00:00,Wolves,0.6174682,0.19119741,0.19133437,1.3845875,0.5872525,4.766766,4.318846,13.471815,11.073428,Leyton Orient,0.60363424,0.31047207,0.08589361,2.0277038,1.07319,4.491886,4.3962584,9.52406,11.196542,True,D,N
EC,01/01/2014 00:00:00,Alfreton Town,0.73436636,0.06774081,0.19789289,1.9427096,1.4610629,5.8432455,5.9315677,11.0755825,10.459759,Wrexham,0.31493655,0.21542785,0.46963555,2.024169,1.7398701,6.352084,5.8289046,10.452418,11.907855,True,H,N
SC0,01/01/2014 00:00:00,Inverness C,0.54789853,0,0.45210138,1.7725742,1.2529045,5.42848,3.054743,11.726818,9.003361,Ross County,0,0.22446151,0.7755385,0.57282275,1.7559205,1.8055933,5.254153,6.6294475,14.048998,True,A,Y
E1,01/01/2014 00:00:00,Ipswich,0.51024944,0.23159774,0.25815278,1.6645813,1.0417304,4.208595,3.0699925,13.875339,9.04152,Charlton,0.1846922,0.38550916,0.42979866,0.8718977,1.2686412,3.2120614,4.506065,10.043749,14.1184435,True,D,N
E1,01/01/2014 00:00:00,Leeds,0.54810375,0.31719723,0.13469899,1.7739859,0.876546,6.358993,3.8899481,16.172377,11.591253,Blackburn,0.21727063,0.3441671,0.43856224,0.9613893,1.49387,4.674111,4.4338293,14.73883,13.0864725,True,A,Y
E0,01/01/2014 00:00:00,Southampton,0.38171425,0.3080375,0.31024835,1.7821006,1.2742395,5.56564,2.706816,15.362131,9.365639,Chelsea,0.3957937,0.29409644,0.31010982,1.5747937,1.2664881,5.34763,3.5100162,15.835184,10.795003,True,A,Y
E3,01/01/2014 00:00:00,Southend,0.42216188,0.3440136,0.2338245,1.3039023,0.8322927,4.239411,3.7635417,10.264222,9.230892,Portsmouth,0.0775851,0.5330703,0.38934466,0.98620117,1.8993617,3.3036013,5.558905,8.572111,11.048669,True,H,Y
E0,01/01/2014 00:00:00,Stoke,0.48825505,0.39970678,0.11203818,1.2149587,0.71902144,2.9557283,4.036788,11.801787,12.417327,Everton,0.46734744,0.41145095,0.1212016,1.2642817,0.90420735,4.301145,3.8522465,13.269453,12.030863,True,D,N
EC,04/01/2014 00:00:00,Southport,0.37205032,0.3114884,0.3164613,0.83842695,1.0125663,4.479845,6.3249674,9.463718,13.033982,Nuneaton Town,0.36385164,0.3811818,0.25496656,1.1636376,1.2793707,5.694682,4.291833,10.810383,8.655489,True,H,N
EC,04/01/2014 00:00:00,Tamworth,0.26459605,0.31323522,0.42216882,1.0236306,1.3687941,4.705252,4.9047666,10.3739605,10.425004,Halifax,0.12712917,0.27810743,0.59476346,1.0946165,1.8848135,5.1961823,7.4127016,9.3792515,13.242298,True,H,N
E3,04/01/2014 00:00:00,Torquay,0.18584318,0.4580962,0.3560606,0.889656,1.422767,4.169659,4.1574807,10.832074,10.493467,Morecambe,0.41166586,0.07216146,0.51617277,0.85885835,1.4432701,3.8329537,5.093599,8.988574,11.622032,True,D,N
I1,06/01/2014 00:00:00,Milan,0.34241354,0.44997698,0.20760943,1.2568057,1.1319498,5.619826,2.5734136,19.799772,8.297272,Atalanta,0.0888084,0.14598171,0.7652098,0.720816,1.630342,3.198832,5.776051,10.78684,17.340107,True,H,Y
I1,06/01/2014 00:00:00,Napoli,0.65358114,0.22111468,0.12530406,2.373317,1.0858067,7.2770147,4.1691995,16.089746,12.203137,Sampdoria,0.2652908,0.3366936,0.39801553,1.0291114,1.3442304,3.4627523,4.81554,12.65515,12.876018,True,H,N
I1,06/01/2014 00:00:00,Parma,0.3117703,0.46656743,0.22166228,1.3178824,1.2174364,4.4396443,4.672228,12.220444,13.458623,Torino,0.24374816,0.38496372,0.37128812,1.407103,1.564283,4.883051,5.1027102,11.531522,15.713276,True,H,Y
E1,11/01/2014 00:00:00,Blackpool,0.30123866,0.35267007,0.3460914,1.0296651,1.085684,3.4396472,2.9984312,12.479028,11.800587,Middlesbrough,0.12405969,0.36458185,0.51135844,1.4115157,1.8061368,4.5524592,4.644672,11.43304,13.198951,True,A,N
I1,11/01/2014 00:00:00,Bologna,0.25248277,0.41468772,0.33282954,0.925639,1.3775624,4.34931,4.1140647,14.288745,12.356345,Lazio,0.029956294,0.41567725,0.5543665,0.89749724,1.8996803,4.384024,5.089405,13.799321,13.096068,True,D,N
E1,11/01/2014 00:00:00,Bolton,0.20803222,0.5627765,0.2291914,1.3876504,1.0866001,4.719527,3.311894,15.983958,10.964899,Nottm Forest,0.284272,0.57172877,0.14399937,1.2953585,1.0720519,5.1142592,4.1582828,11.645735,13.566583,True,D,N
E1,11/01/2014 00:00:00,Huddersfield,0.44783846,0.26408035,0.28808138,1.9147933,1.2836876,5.668032,4.2877717,19.29742,12.495703,Millwall,0.06694282,0.33221266,0.6008447,0.80336756,2.40646,2.653813,6.3509398,10.297665,15.650867,True,H,N
E0,11/01/2014 00:00:00,Hull,0.4691607,0.29004565,0.24079369,1.760427,0.7387015,4.6935844,2.9332619,15.022098,10.781287,Chelsea,0.46471447,0.26054937,0.27473617,1.7891756,1.122022,5.282071,3.285961,15.180022,10.984266,True,A,N
E1,11/01/2014 00:00:00,Ipswich,0.41777,0.34608233,0.2361477,1.5099608,1.0871588,4.1418285,3.2109828,13.777197,9.502374,QPR,0.29331508,0.38836536,0.31831968,0.76901543,0.8878787,2.6400912,3.7557266,11.296716,11.903609,True,A,Y
E0,11/01/2014 00:00:00,Southampton,0.33700654,0.27195907,0.39103442,1.5733749,1.4763664,5.098334,2.8760273,14.868974,9.557058,West Brom,0.072422676,0.575384,0.35219342,1.1513697,1.6894647,3.6374247,5.0615144,12.693553,15.176145,True,H,N
EC,11/01/2014 00:00:00,Southport,0.43121475,0.28214046,0.28664482,0.8536502,0.91716397,4.7696843,6.357313,9.943515,13.104316,Hyde United,0,0.05852098,0.941479,0.8607585,3.2209828,4.9191904,7.0343027,9.545757,11.3682575,True,D,N
SC0,11/01/2014 00:00:00,St Johnstone,0.5761078,0.078448035,0.34544423,1.7847464,0.7283295,4.818828,2.7767491,10.362689,8.402332,St Mirren,0.22756323,0,0.7724368,0.7568459,2.0711434,3.2036502,5.3251944,7.7876034,12.572047,True,H,N
SC0,12/01/2014 00:00:00,Inverness C,0.4548867,0,0.54511327,1.5983487,1.3157014,5.2956543,2.873659,11.61228,8.293013,Dundee United,0.33508086,0.28490704,0.38001212,1.582262,1.563194,5.111004,4.3257203,10.604092,10.179228,True,D,N
SP1,12/01/2014 00:00:00,Levante,0.2749074,0.32725582,0.39783683,1.0695131,1.2440184,3.742494,4.977333,10.962373,15.5462,Malaga,0.15703493,0.48825723,0.35470784,0.83224845,1.4219146,3.6087196,5.267664,10.250013,12.303179,True,H,N
F1,12/01/2014 00:00:00,Lille,0.88245225,0.036846325,0.0807014,1.609051,0.35083935,4.6309166,3.2985198,14.19742,8.233856,Reims,0.2931919,0.5223095,0.18449853,0.9048676,1.0459094,3.329266,5.2949815,9.42657,16.364971,True,A,Y
E1,18/01/2014 00:00:00,Barnsley,0.1385404,0.42247713,0.43898252,0.9386785,1.6564184,5.2820797,4.490689,16.454462,13.0630455,Blackpool,0.15228766,0.29759762,0.55011475,0.743757,1.6831235,2.8435519,4.3071995,11.02005,13.830942,True,H,N
F1,18/01/2014 00:00:00,Bastia,0.5962816,0.26584265,0.13787585,1.3222853,0.60153073,4.5580945,2.69685,11.140184,8.679728,Bordeaux,0.24816243,0.6467277,0.10510987,1.3671554,1.224103,3.9396226,5.52141,10.586998,13.130261,True,H,N
SP1,18/01/2014 00:00:00,Betis,0.17534809,0.28392306,0.5407289,1.0467229,1.4525334,6.340751,4.2354198,17.927322,9.814899,Real Madrid,0.69055444,0.22095956,0.088486075,2.355475,1.3228239,7.089297,4.8417583,18.672428,13.435451,True,A,Y
EC,18/01/2014 00:00:00,Grimsby,0.49645716,0.24585314,0.2576897,1.9568225,1.317871,7.512447,6.2113624,14.046332,11.213014,Gateshead,0.41528162,0.25161788,0.3331006,1.6364136,1.4499955,3.8298578,5.7051997,7.5844603,10.73753,True,D,Y
EC,18/01/2014 00:00:00,Halifax,0.6304194,0.2618823,0.1076985,2.9940147,1.2107619,6.085323,4.49378,12.108198,9.024479,Cambridge,0.2081317,0.55292326,0.23894507,0.57642525,0.60723865,4.7158027,4.994653,10.24859,9.943705,True,D,N
EC,18/01/2014 00:00:00,Hereford,0.4940935,0.2452642,0.2606424,1.114887,0.94501287,5.101177,4.3858123,10.120989,8.791301,Southport,0,0.219071,0.780929,0.61932045,2.0843518,3.3176093,6.567178,7.0890956,13.448526,True,H,Y
E1,18/01/2014 00:00:00,QPR,0.69595075,0.1786441,0.1254052,1.2843118,0.34984043,4.7971106,2.5137796,16.395962,10.140337,Huddersfield,0.26436788,0.2616862,0.473946,1.046589,1.2561672,3.2922642,4.520552,11.24808,14.626688,True,H,Y
E1,18/01/2014 00:00:00,Reading,0.32777902,0.4316975,0.24052349,1.3540269,1.0343753,4.219564,4.3955574,12.545822,13.971211,Bolton,0.39397326,0.07092973,0.5350971,1.315439,1.7839229,4.4255786,4.192793,11.736626,15.21605,True,H,Y
F1,18/01/2014 00:00:00,Rennes,0.24700287,0.54682285,0.20617445,1.2355821,1.2076893,4.171029,4.447482,12.173783,12.528491,Evian Thonon Gaillard,0.17114908,0.10740663,0.72144425,0.6034576,1.811212,3.1406567,5.018871,9.306361,14.020831,True,D,N
I1,19/01/2014 00:00:00,Atalanta,0.50425047,0.25041613,0.2453336,1.4316171,1.3876123,4.6638393,4.2050796,12.188631,13.828648,Cagliari,0,0.6410219,0.35897803,0.3577434,0.970661,2.529167,3.0720193,12.083134,10.841871,True,H,N
SP1,19/01/2014 00:00:00,Ath Madrid,0.81795186,0.18204816,0,3.0021343,0.5415626,7.142171,1.5593491,15.292893,5.9478316,Sevilla,0.35490072,0.37923434,0.265865,1.7415172,1.9053615,4.185694,5.4997606,12.116633,15.007281,True,D,N
I1,19/01/2014 00:00:00,Bologna,0.22093879,0.51454026,0.26452103,0.80999416,1.1252772,4.3323956,3.4931676,13.815715,10.8486595,Napoli,0.63217586,0.14093508,0.22688925,2.0049896,1.248945,4.6387167,4.5758038,11.921156,12.648241,True,D,Y
EC,21/01/2014 00:00:00,Kidderminster,0.7562337,0.068586946,0.17517932,2.4870608,1.218228,8.233341,4.4002914,13.753598,9.137517,Dartford,0,0.20084956,0.7991504,0.5968216,1.9652834,2.6967335,6.3798175,6.008136,11.124789,True,A,Y
EC,21/01/2014 00:00:00,Macclesfield,0.6865696,0.18567918,0.12775132,1.8440009,0.9054603,6.624787,3.6725888,12.415487,7.823698,Lincoln,0.09300918,0.3870177,0.5199732,1.227603,2.3881445,3.637238,6.3716,8.719985,12.557052,True,H,Y
SC0,21/01/2014 00:00:00,Partick,0,0.5689427,0.4310573,0.8877298,2.0018504,4.948093,4.9393253,11.810007,8.81705,St Johnstone,0.09610961,0.2510287,0.6528616,0.52526045,1.6860647,2.6260138,4.788081,7.8969474,11.809681,True,A,N
EC,25/01/2014 00:00:00,Dartford,0.22344406,0.077043205,0.6995127,1.1715512,1.9295137,4.493123,7.133256,7.963943,11.457895,Cambridge,0.2645923,0.540221,0.19518673,0.7043287,0.6349233,5.1720967,4.4341264,9.916209,9.714347,True,D,Y
D1,25/01/2014 00:00:00,Dortmund,0.5085595,0.031006038,0.46043453,2.085845,1.2711756,7.433577,3.2725823,19.184292,6.5229053,Augsburg,0.20733348,0.28232828,0.5103382,0.63028735,1.4312402,2.825685,5.343845,11.184727,12.266625,True,D,Y
D1,25/01/2014 00:00:00,Ein Frankfurt,0.062029127,0.52985567,0.4081152,1.3935938,1.7071466,5.213734,4.831934,11.465157,11.285849,Hertha,0.49592736,0.29007763,0.21399513,1.7534765,1.3946671,4.477023,4.55718,10.200961,13.666591,True,H,N
I1,25/01/2014 00:00:00,Napoli,0.69613224,0.19395493,0.10991283,2.3007348,0.9257086,7.039976,4.1216893,16.527397,12.653588,Chievo,0.22507147,0.33112743,0.44380108,0.6493347,1.3334595,3.060217,3.9114866,9.975296,10.439854,True,D,N
E3,25/01/2014 00:00:00,Northampton,0.27235225,0.31425408,0.41339383,0.96234363,1.4723934,3.246686,4.304155,11.407077,11.260763,Chesterfield,0.41775373,0.22672962,0.35551658,1.4215987,1.3361111,5.378501,2.8929508,12.067191,9.201107,True,A,Y
E2,25/01/2014 00:00:00,Notts County,0.566988,0.11460561,0.31840634,1.6890566,0.82783866,4.089564,5.106549,12.480002,12.8806095,Walsall,0.23821445,0.56600255,0.19578306,0.97805995,0.86192113,3.97052,3.2400923,10.470337,9.155116,True,A,Y
E2,25/01/2014 00:00:00,Wolves,0.554002,0.28205702,0.1639411,1.2981648,0.46055025,5.132353,3.415012,15.111035,8.874402,Bristol City,0.089807644,0.58689064,0.32330176,1.355511,1.4991974,4.7313137,5.7216115,10.46907,13.742931,True,H,Y
SP1,26/01/2014 00:00:00,Almeria,0.292495,0.31321627,0.3942887,1.1007951,1.4664434,4.855723,6.6090746,11.802769,15.347132,Getafe,0.28698692,0,0.71301305,0.6541233,2.1286218,2.5849512,6.382206,8.793874,18.93745,True,H,N
SP1,26/01/2014 00:00:00,Barcelona,1,0,0,3.252151,0.623299,7.254478,2.250439,16.00251,6.6013713,Malaga,0.13629305,0.42376608,0.43994093,0.66628754,1.2261018,4.008621,5.120242,12.1662245,11.398593,True,H,Y
E1,28/01/2014 00:00:00,Barnsley,0.26497644,0.33634132,0.39868227,1.0361117,1.4096512,5.161482,4.398291,15.761418,12.9712515,Blackburn,0.30409822,0.24068885,0.4552129,1.1401592,1.7816409,4.964135,4.9217434,14.457336,14.1565275,True,D,Y
E1,28/01/2014 00:00:00,Birmingham,0.12523305,0.588049,0.28671795,1.144963,1.1301666,4.9533057,4.6327934,13.916011,12.070655,Leicester,0.6164466,0.06042584,0.32312754,1.5614562,1.0861697,4.3895893,4.7697597,13.1265745,15.672402,True,A,Y
